category,brand,model,variant,width_cm,length_cm,height_cm,weight_kg,fragile,package_type,hazard_class,extra_package,extra_width_cm,extra_length_cm,extra_price_usd,extra_type,product_id,customer_id,basket_id,quantity,is_2d_only,height_cm_filled,volume_cm3,volume_to_weight_ratio,fragile_flag,requires_special_handling,extra_volume_cm3,shape_flag
Cosmetics,Lumine,Day Cream 50ml,,6.7,11.8,"7,6",0.496,True,cardboard_box,Compressed_Gas-2,True,10.0,16.8,"7,66",air_cushion,7244,1237,3698,2,False,7.6,600.856,1211.4032258064517,True,True,1276.8,cardboard_box
Book,Classic,Les Miserables,,24.4,15.3,"3,2",0.943,False,cardboard_box,UN3481-Lithium_Ion_Battery,False,0.0,0.0,,,7245,1359,2095,3,False,3.2,1194.624,1266.8335100742313,False,True,0.0,cardboard_box
Book,Classic,Les Miserables,,20.8,16.8,"4,1",0.694,True,plastic_box,Corrosive-8,True,22.1,19.2,"11,63",bubble_wrap,7246,1183,3353,3,False,4.1,1432.7040000000002,2064.4149855907785,True,True,1739.7119999999998,plastic_box
Phone,Samsung,Galaxy S24, 256GB Blue,16.5,9.4,"4,5",0.54,False,cardboard_box,Corrosive-8,False,0.0,0.0,,,7247,1283,3083,3,False,4.5,697.9499999999999,1292.4999999999998,False,True,0.0,cardboard_box
Book,Classic,Crime and Punishment,,22.0,13.5,"3,5",0.577,False,poly_bag,Corrosive-8,True,25.5,17.9,"12,74",corner_guard,7248,1384,3151,2,False,3.5,1039.5,1801.5597920277298,False,True,1597.575,poly_bag
Appliance,Philips,Handheld Vacuum,,34.5,27.1,"9,2",1.663,False,metal_box,Compressed_Gas-2,True,36.7,31.7,"23,26",stretch_film,7249,1425,4987,1,False,9.2,8601.539999999999,5172.303066746842,False,True,10703.188,metal_box
Laptop,Lenovo,ThinkBook 14, 256GB Black,40.7,27.2,"2,7",2.13,True,cardboard_box,Flammable_Liquid-3,True,44.5,29.2,"23,99",stretch_film,7250,1209,4880,3,False,2.7,2989.0080000000003,1403.2901408450707,True,True,3508.3799999999997,cardboard_box
Textile,SoftWear,Jeans 32x32,,35.9,19.7,"5,6",0.727,True,poly_bag,Compressed_Gas-2,True,38.6,23.3,"18,65",double_carton,7251,1303,2598,1,False,5.6,3960.4879999999994,5447.713892709766,True,True,5036.528,poly_bag
Laptop,Lenovo,ThinkBook 14, 256GB Starlight,37.4,22.9,"4,6",1.574,True,glass_jar,Aerosol-2,True,39.9,26.6,"20,42",double_carton,7252,1295,2621,1,False,4.6,3939.7159999999994,2502.996188055908,True,True,4882.163999999999,glass_jar
Laptop,Lenovo,Yoga Slim 7, 512GB Starlight,33.2,22.7,"3,6",1.749,True,poly_bag,Aerosol-2,True,36.4,25.7,"18,75",foam_protector,7253,1096,3411,3,False,3.6,2713.104,1551.231560891938,True,True,3367.7279999999996,poly_bag
Textile,SoftWear,Basic T-Shirt M,,27.9,23.8,"7,6",0.715,False,kraft_envelope,,False,0.0,0.0,,,7254,1446,4019,1,False,7.6,5046.552,7058.114685314685,False,False,0.0,kraft_envelope
Laptop,Lenovo,Yoga Slim 7, 128GB Black,30.3,28.2,"3,1",1.553,True,rigid_box,,False,0.0,0.0,,,7255,1459,2195,2,False,3.1,2648.826,1705.6188023180941,True,False,0.0,rigid_box
Appliance,Philips,Air Fryer XL,,36.7,26.4,"9,1",1.123,True,kraft_envelope,Flammable_Liquid-3,True,39.7,29.2,"21,89",corner_guard,7256,1455,2600,2,False,9.1,8816.807999999999,7851.120213713267,True,True,10549.083999999999,kraft_envelope
Food Jar,Anadolu,Hazelnut Paste 320g,,11.0,11.7,"17,3",1.554,False,glass_jar,Flammable_Liquid-3,False,0.0,0.0,,,7257,1471,2739,1,False,17.3,2226.5099999999998,1432.7606177606176,False,True,0.0,glass_jar
Laptop,Dell,Inspiron 14, 128GB Silver,38.0,22.9,"2,7",1.814,True,poly_bag,Flammable_Liquid-3,True,40.4,26.4,"22,11",foam_protector,7258,1207,2634,1,False,2.7,2349.54,1295.226019845645,True,True,2879.712,poly_bag
Food Jar,Anadolu,Tahini 500g,,10.2,10.7,"16,3",1.508,True,glass_jar,Compressed_Gas-2,True,14.0,12.6,"7,19",stretch_film,7259,1369,4088,2,False,16.3,1778.9819999999997,1179.6962864721484,True,True,2875.32,glass_jar
Shoes,Nike,Revolution, Red,28.9,19.8,"12,2",1.174,False,rigid_box,Aerosol-2,False,0.0,0.0,,,7260,1387,2370,1,False,12.2,6981.084,5946.408858603067,False,True,0.0,rigid_box
Textile,SoftWear,Hoodie L, White,27.9,18.4,"6,5",0.345,False,glass_jar,Aerosol-2,True,31.3,21.3,"16,58",double_carton,7261,1421,3613,1,False,6.5,3336.8399999999992,9671.999999999998,False,True,4333.485000000001,glass_jar
Laptop,Dell,Vostro 15,,33.9,21.2,"3,3",1.668,True,plastic_box,Flammable_Liquid-3,True,35.8,24.5,"17,66",air_cushion,7262,1491,2140,1,False,3.3,2371.644,1421.8489208633093,True,True,2894.4299999999994,plastic_box
Textile,SoftWear,Hoodie L, Black 42,26.2,24.3,"6,8",0.46,False,metal_box,UN3481-Lithium_Ion_Battery,True,29.0,27.4,"16,82",foam_protector,7263,1410,3186,1,False,6.8,4329.288,9411.495652173911,False,True,5403.279999999999,metal_box
Shoes,Nike,Revolution,,30.2,21.5,"13,2",1.167,False,kraft_envelope,UN3481-Lithium_Ion_Battery,False,0.0,0.0,,,7264,1136,3191,3,False,13.2,8570.759999999998,7344.267352185088,False,True,0.0,kraft_envelope
Food Jar,Anadolu,Hazelnut Paste 320g,,11.2,12.1,"15,7",1.412,True,glass_jar,Corrosive-8,True,15.1,14.7,"7,84",foam_protector,7265,1366,2425,1,False,15.7,2127.6639999999998,1506.8441926345608,True,True,3484.928999999999,glass_jar
Phone,Samsung,Galaxy S23, 512GB Black,10.8,8.8,"4,1",0.434,False,metal_box,UN3481-Lithium_Ion_Battery,False,0.0,0.0,,,7266,1399,3994,2,False,4.1,389.66400000000004,897.8433179723503,False,True,0.0,metal_box
Book,Classic,Les Miserables,,23.2,14.0,"4,0",0.775,True,plastic_box,Corrosive-8,True,24.9,15.6,"11,42",double_carton,7267,1183,3356,3,False,4.0,1299.2,1676.3870967741937,True,True,1553.7599999999998,plastic_box
Laptop,Lenovo,Yoga Slim 7, 128GB Starlight,38.6,20.1,"3,1",1.859,False,glass_jar,Compressed_Gas-2,True,43.7,24.2,"20,98",bubble_wrap,7268,1075,4186,3,False,3.1,2405.1660000000006,1293.7955890263586,False,True,3278.374,glass_jar
Appliance,Philips,Handheld Vacuum,,39.6,25.2,"7,7",2.406,False,plastic_box,Aerosol-2,False,0.0,0.0,,,7269,1286,4884,2,False,7.7,7683.9839999999995,3193.675810473815,False,True,0.0,plastic_box
Book,Classic,Madonna in a Fur Coat,,24.2,14.0,"3,9",0.85,False,kraft_envelope,Compressed_Gas-2,False,0.0,0.0,,,7270,1471,2741,1,False,3.9,1321.32,1554.4941176470588,False,True,0.0,kraft_envelope
Home Decor,HomeArt,Metal Frame 20x30,,26.6,19.0,"16,8",1.656,True,cardboard_box,Aerosol-2,True,29.4,23.1,"14,69",foam_protector,7271,1374,3691,3,False,16.8,8490.720000000001,5127.246376811595,True,True,11409.552,cardboard_box
Cosmetics,Lumine,Night Cream 50ml,,17.3,13.2,"11,2",0.196,False,metal_box,Corrosive-8,False,0.0,0.0,,,7272,1141,4002,3,False,11.2,2557.6319999999996,13049.142857142855,False,True,0.0,metal_box
Laptop,Dell,Inspiron 14, 128GB Starlight,33.7,24.3,"1,2",1.028,False,glass_jar,Flammable_Liquid-3,False,0.0,0.0,,,7273,1236,2640,1,False,1.2,982.692,955.9260700389104,False,True,0.0,glass_jar
Shoes,Nike,Revolution, Black 39,26.4,22.1,"11,9",1.362,False,glass_jar,UN3481-Lithium_Ion_Battery,True,28.8,26.6,"16,74",corner_guard,7274,1024,4458,1,False,11.9,6942.936000000001,5097.6035242290745,False,True,9116.352,glass_jar
Cosmetics,Lumine,Hyaluronic Acid Serum 30ml,,10.6,12.5,"12,2",0.473,False,metal_box,Flammable_Liquid-3,False,0.0,0.0,,,7275,1289,4150,2,False,12.2,1616.5,3417.5475687103594,False,True,0.0,metal_box
Toy,ToyLand,Plush Bear 50cm,,24.2,20.5,"21,2",1.331,True,glass_jar,UN3481-Lithium_Ion_Battery,True,27.1,23.2,"13,93",double_carton,7276,1066,4767,3,False,21.2,10517.32,7901.818181818182,True,True,13328.864,glass_jar
Appliance,Philips,Air Fryer XL,,31.8,28.6,"13,1",2.401,False,rigid_box,UN3481-Lithium_Ion_Battery,False,0.0,0.0,,,7277,1249,4260,1,False,13.1,11914.188,4962.177426072471,False,True,0.0,rigid_box
Appliance,Philips,Handheld Vacuum,,37.6,33.2,"8,2",0.972,False,cardboard_box,Compressed_Gas-2,True,40.9,36.7,"27,96",foam_protector,7278,1407,3602,1,False,8.2,10236.224,10531.094650205761,False,True,12308.445999999998,cardboard_box
Food Jar,Anadolu,Hazelnut Paste 320g,,12.0,14.3,"18,2",1.113,True,rigid_box,UN3481-Lithium_Ion_Battery,True,14.3,17.6,"9,04",air_cushion,7279,1117,4155,2,False,18.2,3123.1200000000003,2806.037735849057,True,True,4580.576,rigid_box
Phone,Apple,iPhone 14, 256GB Midnight,13.8,10.7,"6,0",0.587,False,kraft_envelope,Compressed_Gas-2,False,0.0,0.0,,,7280,1489,2806,3,False,6.0,885.96,1509.3015332197617,False,True,0.0,kraft_envelope
Shoes,Nike,Air Zoom Pegasus, Red,29.8,21.1,"14,4",1.039,False,cardboard_box,Corrosive-8,False,0.0,0.0,,,7281,1072,4743,1,False,14.4,9054.432,8714.564003849857,False,True,0.0,cardboard_box
Phone,Samsung,Galaxy S22, 256GB Silver,17.1,5.0,"6,4",0.229,False,glass_jar,Compressed_Gas-2,False,0.0,0.0,,,7282,1281,4636,2,False,6.4,547.2,2389.519650655022,False,True,0.0,glass_jar
Cosmetics,Lumine,Vitamin C Serum 30ml,,10.3,10.8,"10,6",0.531,True,poly_bag,UN3481-Lithium_Ion_Battery,True,11.3,13.2,"6,74",foam_protector,7283,1403,3588,3,False,10.6,1179.144,2220.6101694915255,True,True,1581.096,poly_bag
Home Decor,HomeArt,Metal Frame 20x30,,21.4,18.9,"16,6",1.043,False,glass_jar,Flammable_Liquid-3,False,0.0,0.0,,,7284,1447,3747,3,False,16.6,6714.035999999999,6437.234899328859,False,True,0.0,glass_jar
Cosmetics,Lumine,Day Cream 50ml,,14.5,12.3,"11,6",0.115,False,rigid_box,UN3481-Lithium_Ion_Battery,False,0.0,0.0,,,7285,1359,2095,3,False,11.6,2068.86,17990.08695652174,False,True,0.0,rigid_box
Toy,ToyLand,Wooden Block Set 60 pcs,,26.2,21.6,"22,8",1.201,False,plastic_box,Corrosive-8,False,0.0,0.0,,,7286,1009,4261,3,False,22.8,12902.976000000002,10743.527060782682,False,True,0.0,plastic_box
Toy,ToyLand,Remote Control Car,,19.7,12.1,"22,8",0.997,False,poly_bag,Corrosive-8,False,0.0,0.0,,,7287,1210,4902,2,False,22.8,5434.835999999999,5451.189568706118,False,True,0.0,poly_bag
Food Jar,Anadolu,Flower Honey 850g,,12.5,12.1,"14,7",1.218,False,glass_jar,,False,0.0,0.0,,,7288,1322,3830,1,False,14.7,2223.375,1825.4310344827586,False,False,0.0,glass_jar
Phone,Samsung,Galaxy S24,,18.7,8.5,"5,5",0.441,False,metal_box,,False,0.0,0.0,,,7289,1151,2105,3,False,5.5,874.2249999999999,1982.3696145124713,False,False,0.0,metal_box
Shoes,Adidas,Grand Court,,30.3,19.9,"8,2",0.877,False,glass_jar,Aerosol-2,True,35.5,26.2,"18,7",bubble_wrap,7290,1004,2935,3,False,8.2,4944.353999999999,5637.803876852907,False,True,7626.82,glass_jar
Shoes,Nike,Air Zoom Pegasus, Navy,28.0,19.6,"13,1",1.3,False,metal_box,UN3481-Lithium_Ion_Battery,False,0.0,0.0,,,7291,1194,3673,1,False,13.1,7189.280000000001,5530.215384615385,False,True,0.0,metal_box
Appliance,Philips,Air Fryer XL,,34.7,25.8,"9,7",0.679,True,plastic_box,Flammable_Liquid-3,True,36.7,28.3,"21,78",double_carton,7292,1441,3254,3,False,9.7,8684.022,12789.428571428572,True,True,10074.517,plastic_box
Food Jar,Anadolu,Hazelnut Paste 320g,,10.7,11.5,"19,2",1.858,False,poly_bag,,False,0.0,0.0,,,7293,1282,2959,3,False,19.2,2362.56,1271.560818083961,False,False,0.0,poly_bag
Shoes,Adidas,Superstar, Navy 39,30.9,19.9,"11,9",1.659,False,glass_jar,Corrosive-8,True,33.1,23.6,"17,72",double_carton,7294,1463,2280,1,False,11.9,7317.429,4410.7468354430375,False,True,9295.804000000002,glass_jar
Shoes,Adidas,Duramo, Navy,32.5,20.0,"11,6",1.078,False,rigid_box,Aerosol-2,False,0.0,0.0,,,7295,1112,3243,1,False,11.6,7540.0,6994.4341372912795,False,True,0.0,rigid_box
Cosmetics,Lumine,Vitamin C Serum 30ml,,16.1,12.4,"13,8",0.328,False,kraft_envelope,UN3481-Lithium_Ion_Battery,True,19.3,15.7,"9,31",foam_protector,7296,1270,2016,3,False,13.8,2755.032,8399.487804878048,False,True,4181.5380000000005,kraft_envelope
Shoes,Adidas,Duramo, Navy,33.0,24.2,"13,7",1.424,False,plastic_box,Aerosol-2,False,0.0,0.0,,,7297,1162,2771,1,False,13.7,10940.82,7683.160112359551,False,True,0.0,plastic_box
Cosmetics,Lumine,Vitamin C Serum 30ml,,10.6,13.7,"12,4",0.485,True,poly_bag,Flammable_Liquid-3,True,12.7,17.0,"8,4",foam_protector,7298,1459,2198,2,False,12.4,1800.728,3712.8412371134023,True,True,2677.16,poly_bag
Appliance,Philips,Air Fryer XL,,39.4,20.0,"10,4",2.212,True,plastic_box,Corrosive-8,True,42.4,22.8,"21,02",double_carton,7299,1104,4361,2,False,10.4,8195.2,3704.8824593128393,True,True,10053.888,plastic_box
Phone,Apple,iPhone 15 Plus, 256GB Midnight,16.9,6.7,"5,6",0.419,False,metal_box,Aerosol-2,False,0.0,0.0,,,7300,1180,3794,3,False,5.6,634.0879999999999,1513.3365155131262,False,True,0.0,metal_box
Cosmetics,Lumine,Hyaluronic Acid Serum 30ml,,15.5,11.8,"11,5",0.295,False,plastic_box,Aerosol-2,True,19.8,14.5,"9,9",bubble_wrap,7301,1043,2562,3,False,11.5,2103.35,7130.0,False,True,3301.65,plastic_box
Textile,SoftWear,Jeans 32x32, Black,26.6,19.6,"6,6",0.469,False,poly_bag,Compressed_Gas-2,False,0.0,0.0,,,7302,1281,4628,1,False,6.6,3440.976,7336.835820895523,False,True,0.0,poly_bag
Appliance,Philips,Handheld Vacuum,,41.3,29.0,"11,6",0.929,False,metal_box,Aerosol-2,False,0.0,0.0,,,7303,1174,2303,1,False,11.6,13893.319999999998,14955.134553283096,False,True,0.0,metal_box
Shoes,Adidas,Duramo,,36.3,23.1,"11,2",0.714,False,plastic_box,UN3481-Lithium_Ion_Battery,True,37.8,24.6,"19,46",stretch_film,7304,1161,2566,3,False,11.2,9391.535999999998,13153.411764705881,False,True,10414.655999999999,plastic_box
Cosmetics,Lumine,Vitamin C Serum 30ml,,12.1,15.3,"9,6",0.431,False,cardboard_box,Compressed_Gas-2,True,16.4,18.4,"9,03",double_carton,7305,1470,3816,3,False,9.6,1777.2479999999998,4123.545243619489,False,True,2896.8959999999993,cardboard_box
Cosmetics,Lumine,Vitamin C Serum 30ml,,13.3,12.1,"9,7",0.329,True,cardboard_box,Compressed_Gas-2,False,0.0,0.0,,,7306,1350,2588,2,False,9.7,1561.021,4744.744680851063,True,True,0.0,cardboard_box
Home Decor,HomeArt,Glass Vase Medium,,20.7,28.5,"17,3",0.102,False,metal_box,Compressed_Gas-2,False,0.0,0.0,,,7307,1433,3511,1,False,17.3,10206.134999999998,100060.14705882352,False,True,0.0,metal_box
Textile,SoftWear,Polar Jacket L, White,27.2,22.3,"8,3",0.608,False,glass_jar,Flammable_Liquid-3,False,0.0,0.0,,,7308,1339,2414,3,False,8.3,5034.448000000001,8280.34210526316,False,True,0.0,glass_jar
Book,Classic,Les Miserables,,24.8,17.5,"2,6",0.682,False,poly_bag,UN3481-Lithium_Ion_Battery,True,27.8,21.0,"13,26",double_carton,7309,1139,3577,3,False,2.6,1128.4,1654.5454545454545,False,True,1517.8800000000003,poly_bag
Shoes,Adidas,Superstar, White 40,31.2,20.2,"12,6",1.037,False,poly_bag,UN3481-Lithium_Ion_Battery,True,35.4,24.0,"17,24",foam_protector,7310,1470,3816,1,False,12.6,7941.024,7657.689488910319,False,True,10704.96,poly_bag
Shoes,Adidas,Duramo, Black,33.0,19.6,"11,2",0.656,False,rigid_box,UN3481-Lithium_Ion_Battery,True,35.4,22.6,"17,84",stretch_film,7311,1131,4526,1,False,11.2,7244.16,11042.926829268292,False,True,8960.447999999999,rigid_box
Textile,SoftWear,Jeans 32x32, White 39,27.9,23.2,"7,2",0.431,False,poly_bag,Compressed_Gas-2,False,0.0,0.0,,,7312,1086,4936,3,False,7.2,4660.416,10813.030162412993,False,True,0.0,poly_bag
Shoes,Nike,InfinityRN, 41,29.1,23.2,"12,0",0.505,False,kraft_envelope,Aerosol-2,False,0.0,0.0,,,7313,1175,3676,3,False,12.0,8101.4400000000005,16042.455445544556,False,True,0.0,kraft_envelope
Shoes,Adidas,Grand Court,,34.2,21.0,"11,2",1.455,False,glass_jar,Aerosol-2,False,0.0,0.0,,,7314,1182,4415,3,False,11.2,8043.84,5528.412371134021,False,True,0.0,glass_jar
Laptop,Lenovo,Yoga Slim 7,,28.0,24.8,"3,4",1.314,True,plastic_box,Corrosive-8,True,30.9,26.8,"17,67",air_cushion,7315,1367,4434,1,False,3.4,2360.96,1796.773211567732,True,True,2815.6079999999997,plastic_box
Food Jar,Anadolu,Flower Honey 850g,,11.5,12.5,"17,0",0.987,True,cardboard_box,Corrosive-8,True,14.9,15.6,"9,33",double_carton,7316,1128,2732,3,False,17.0,2443.75,2475.937183383992,True,True,3951.48,cardboard_box
Toy,ToyLand,Wooden Block Set 60 pcs,,17.8,20.4,"17,1",0.549,False,metal_box,,False,0.0,0.0,,,7317,1245,3917,3,False,17.1,6209.352000000001,11310.295081967213,False,False,0.0,metal_box
Food Jar,Anadolu,Hazelnut Paste 320g,,13.3,13.5,"20,5",1.419,False,kraft_envelope,,True,16.5,15.7,"8,85",corner_guard,7318,1088,2373,3,False,20.5,3680.775,2593.92177589852,False,True,5310.525000000001,kraft_envelope
Home Decor,HomeArt,Candle Set of 3,,25.7,29.8,"23,1",1.12,False,glass_jar,UN3481-Lithium_Ion_Battery,False,0.0,0.0,,,7319,1065,3087,2,False,23.1,17691.366,15795.8625,False,True,0.0,glass_jar
Phone,Samsung,Galaxy S23,,21.0,9.1,"4,6",0.479,True,kraft_envelope,UN3481-Lithium_Ion_Battery,True,22.9,11.9,"9,14",corner_guard,7320,1157,3704,2,False,4.6,879.06,1835.198329853862,True,True,1253.5459999999998,kraft_envelope
Book,Classic,Crime and Punishment,,23.3,15.5,"4,5",0.837,False,metal_box,UN3481-Lithium_Ion_Battery,False,0.0,0.0,,,7321,1386,3267,1,False,4.5,1625.1750000000002,1941.666666666667,False,True,0.0,metal_box
Textile,SoftWear,Hoodie L, 43,26.2,15.4,"6,1",0.466,False,cardboard_box,Flammable_Liquid-3,True,30.3,18.6,"12,95",foam_protector,7322,1377,4889,3,False,6.1,2461.228,5281.605150214592,False,True,3437.838,cardboard_box
Shoes,Nike,InfinityRN, White 42,34.6,20.8,"12,5",1.102,False,plastic_box,Flammable_Liquid-3,False,0.0,0.0,,,7323,1148,4571,3,False,12.5,8996.0,8163.339382940108,False,True,0.0,plastic_box
Cosmetics,Lumine,Hyaluronic Acid Serum 30ml,,11.0,12.9,"10,8",0.224,False,poly_bag,Flammable_Liquid-3,True,14.0,13.9,"7,42",stretch_film,7324,1472,3140,1,False,10.8,1532.5200000000002,6841.607142857144,False,True,2101.6800000000003,poly_bag
Toy,ToyLand,Plush Bear 50cm,,31.3,21.8,"15,1",0.806,False,cardboard_box,Aerosol-2,True,33.8,24.9,"18,0",corner_guard,7325,1339,2413,1,False,15.1,10303.334,12783.292803970224,False,True,12708.461999999998,cardboard_box
Textile,SoftWear,Polar Jacket L, White,20.7,23.6,"6,6",0.358,False,cardboard_box,Flammable_Liquid-3,True,22.8,27.9,"14,71",corner_guard,7326,1432,4734,1,False,6.6,3224.232,9006.234636871508,False,True,4198.392,cardboard_box
Laptop,Dell,XPS 13,,38.0,22.4,"2,8",1.851,True,kraft_envelope,Aerosol-2,True,39.4,27.0,"21,99",stretch_film,7327,1115,3167,3,False,2.8,2383.3599999999997,1287.6066990815773,True,True,2978.64,kraft_envelope
Cosmetics,Lumine,Night Cream 50ml,,10.6,12.9,"9,1",0.435,True,rigid_box,Flammable_Liquid-3,True,13.5,14.5,"8,08",air_cushion,7328,1213,2903,2,False,9.1,1244.334,2860.537931034483,True,True,1781.3249999999998,rigid_box
Shoes,Nike,Court Vision, 42,32.9,26.8,"13,4",0.943,False,metal_box,Corrosive-8,False,0.0,0.0,,,7329,1468,3807,1,False,13.4,11815.048,12529.2131495228,False,True,0.0,metal_box
Shoes,Nike,Air Zoom Pegasus, Navy 38,34.1,19.5,"9,8",0.953,False,kraft_envelope,Aerosol-2,True,36.9,20.7,"16,16",bubble_wrap,7330,1445,2290,3,False,9.8,6516.510000000001,6837.890870933895,False,True,7485.534,kraft_envelope
Phone,Samsung,Galaxy A34, 512GB Black,16.0,7.5,"4,4",0.636,True,kraft_envelope,Compressed_Gas-2,True,19.6,11.8,"8,69",corner_guard,7331,1480,3749,1,False,4.4,528.0,830.188679245283,True,True,1017.6320000000002,kraft_envelope
Phone,Apple,iPhone 14,,16.0,6.0,"5,4",0.671,False,rigid_box,Flammable_Liquid-3,False,0.0,0.0,,,7332,1371,3379,3,False,5.4,518.4000000000001,772.5782414307006,False,True,0.0,rigid_box
Cosmetics,Lumine,Day Cream 50ml,,10.9,12.4,"9,2",0.398,False,poly_bag,Flammable_Liquid-3,True,13.9,16.9,"8,43",corner_guard,7333,1293,2151,1,False,9.2,1243.472,3124.3015075376884,False,True,2161.172,poly_bag
Laptop,Dell,Vostro 15,,36.2,17.8,"2,3",1.216,False,poly_bag,Corrosive-8,True,40.2,20.2,"18,15",bubble_wrap,7334,1252,2215,3,False,2.3,1482.0280000000002,1218.7730263157898,False,True,1867.692,poly_bag
Textile,SoftWear,Polar Jacket L, Red,26.5,20.8,"6,8",0.716,False,glass_jar,Corrosive-8,True,30.8,23.3,"15,77",bubble_wrap,7335,1142,3025,1,False,6.8,3748.1600000000003,5234.860335195532,False,True,4879.952,glass_jar
Shoes,Adidas,Duramo, Grey,28.4,18.4,"10,7",0.908,False,metal_box,,False,0.0,0.0,,,7336,1249,4260,2,False,10.7,5591.391999999999,6157.920704845814,False,False,0.0,metal_box
Home Decor,HomeArt,Metal Frame 20x30,,23.4,23.3,"24,2",1.497,True,plastic_box,Aerosol-2,True,25.2,26.1,"15,9",bubble_wrap,7337,1365,3643,1,False,24.2,13194.324,8813.843687374749,True,True,15916.824,plastic_box
Phone,Samsung,Galaxy S24, 256GB Black,19.7,9.6,"4,4",0.614,False,poly_bag,,False,0.0,0.0,,,7338,1435,2008,1,False,4.4,832.1279999999999,1355.257328990228,False,False,0.0,poly_bag
Book,Classic,Madonna in a Fur Coat,,25.9,12.7,"2,8",1.025,False,kraft_envelope,,False,0.0,0.0,,,7339,1462,3217,2,False,2.8,921.0039999999998,898.5404878048779,False,False,0.0,kraft_envelope
Cosmetics,Lumine,Hyaluronic Acid Serum 30ml,,9.9,14.6,"11,1",0.53,False,plastic_box,UN3481-Lithium_Ion_Battery,False,0.0,0.0,,,7340,1301,3788,1,False,11.1,1604.3939999999998,3027.158490566037,False,True,0.0,plastic_box
Shoes,Adidas,Runfalcon, Grey 39,32.0,18.6,"11,0",0.967,False,plastic_box,Flammable_Liquid-3,True,34.5,22.0,"17,1",stretch_film,7341,1024,4459,2,False,11.0,6547.200000000001,6770.6308169596705,False,True,8349.0,plastic_box
Book,Classic,Madonna in a Fur Coat,,21.8,17.7,"3,0",0.804,False,poly_bag,Flammable_Liquid-3,False,0.0,0.0,,,7342,1276,2182,3,False,3.0,1157.58,1439.776119402985,False,True,0.0,poly_bag
Home Decor,HomeArt,Candle Set of 3,,28.8,25.3,"14,8",1.793,False,plastic_box,Aerosol-2,False,0.0,0.0,,,7343,1471,2743,2,False,14.8,10783.872000000001,6014.429447852762,False,True,0.0,plastic_box
Food Jar,Anadolu,Tahini 500g,,11.2,12.6,"17,0",1.462,True,rigid_box,Flammable_Liquid-3,False,0.0,0.0,,,7344,1376,3153,2,False,17.0,2399.0399999999995,1640.9302325581393,True,True,0.0,rigid_box
Cosmetics,Lumine,Night Cream 50ml,,10.8,13.2,"9,3",0.358,False,plastic_box,Corrosive-8,False,0.0,0.0,,,7345,1377,4890,3,False,9.3,1325.8080000000002,3703.3743016759786,False,True,0.0,plastic_box
Textile,SoftWear,Jeans 32x32,,30.0,20.9,"6,1",0.656,False,glass_jar,Aerosol-2,False,0.0,0.0,,,7346,1388,4679,2,False,6.1,3824.7,5830.335365853658,False,True,0.0,glass_jar
Food Jar,Anadolu,Tahini 500g,,10.9,13.4,"19,2",1.249,True,metal_box,Compressed_Gas-2,True,13.6,15.3,"8,58",stretch_film,7347,1069,4539,2,False,19.2,2804.352,2245.277822257806,True,True,3995.136,metal_box
Textile,SoftWear,Jeans 32x32,,29.2,26.5,"4,7",0.337,False,plastic_box,Compressed_Gas-2,False,0.0,0.0,,,7348,1112,3238,3,False,4.7,3636.86,10791.86943620178,False,True,0.0,plastic_box
Food Jar,Anadolu,Hazelnut Paste 320g,,10.5,12.2,"18,4",1.401,True,metal_box,Flammable_Liquid-3,True,13.0,16.7,"8,42",stretch_film,7349,1362,4756,1,False,18.4,2357.0399999999995,1682.398286937901,True,True,3994.6399999999994,metal_box
Cosmetics,Lumine,Day Cream 50ml,,8.2,10.9,"10,2",0.345,False,rigid_box,UN3481-Lithium_Ion_Battery,False,0.0,0.0,,,7350,1111,3547,1,False,10.2,911.6759999999999,2642.5391304347827,False,True,0.0,rigid_box
