sku;category;brand;model;variant;width_cm;length_cm;height_cm;weight_kg;fragile;package_type;hazard_class;extra_package;extra_width_cm;extra_length_cm;extra_price_usd;extra_type
MAC-06B807;Beauty & Personal Care;MAC;Professional Set;Set;25,8;3,8;3,6;0,12;False;cardboard_box;Flammable_Liquid-3;False;;;;
BHCO-8D0E97;Beauty & Personal Care;BH Cosmetics;Core Pro;Pro;26,2;4,2;3,8;0,05;False;kraft_envelope;;False;;;;
BHCO-6E567D;Beauty & Personal Care;BH Cosmetics;Elite Travel;Travel;27,0;4,3;4,4;0,12;False;cardboard_box;Flammable_Liquid-3;False;;;;
ECOT-9A59E8;Beauty & Personal Care;EcoTools;Studio Synthetic;Synthetic;30,3;4,6;5,5;0,15;False;cardboard_box;Corrosive-8;False;;;;
MAC-6E895F;Beauty & Personal Care;MAC;Elite;;25,7;4,3;4,1;0,15;False;kraft_envelope;Corrosive-8;False;;;;
ECOT-42567F;Beauty & Personal Care;EcoTools;Elite;;27,1;5,0;5,0;0,12;False;kraft_envelope;;False;;;;
MORP-8A3C80;Beauty & Personal Care;Morphe;Core Travel;Travel;20,3;3,0;3,0;0,05;False;kraft_envelope;Flammable_Liquid-3;False;;;;
SIGM-21E539;Beauty & Personal Care;Sigma;Elite;;22,9;4,1;4,3;0,05;False;poly_bag;Corrosive-8;False;;;;
ECOT-AFD39F;Beauty & Personal Care;EcoTools;Master Set;Set;20,2;3,0;2,9;0,08;False;cardboard_box;;False;;;;
SIGM-BBA3F4;Beauty & Personal Care;Sigma;Studio Travel;Travel;26,7;4,1;4,0;0,15;False;cardboard_box;Flammable_Liquid-3;False;;;;
ECOT-C6315C;Beauty & Personal Care;EcoTools;Elite Set;Set;25,5;3,7;3,7;0,15;False;kraft_envelope;Corrosive-8;False;;;;
SIGM-A5014E;Beauty & Personal Care;Sigma;Essential Natural;Natural;18,6;3,1;2,7;0,12;False;cardboard_box;;False;;;;
BHCO-D38342;Beauty & Personal Care;BH Cosmetics;Master Pro;Pro;28,7;5,2;4,9;0,08;False;kraft_envelope;;False;;;;
SIMO-B9A9EE;Books & Media;Simon & Schuster;Classic Hardcover;Hardcover;12,9;18,5;2,7;0,6;False;kraft_envelope;Flammable_Liquid-3;True;15.1;20.7;19.03;bubble_wrap
RAND-3427E9;Books & Media;Random House;Contemporary Audiobook;Audiobook;16,8;24,8;3,7;0,3;False;poly_bag;;False;;;;
RAND-36645C;Books & Media;Random House;Popular Audiobook;Audiobook;17,3;23,6;3,2;0,6;False;kraft_envelope;Corrosive-8;True;19.1;27.3;22.89;air_cushion
HARP-138F22;Books & Media;HarperCollins;Literary Hardcover;Hardcover;16,3;22,0;3,3;0,4;False;poly_bag;;False;;;;
MACM-5F8DCF;Books & Media;Macmillan;Award-Winning;;15,0;25,0;3,1;0,5;False;cardboard_box;;False;;;;
PENG-1DAB36;Books & Media;Penguin;Modern Paperback;Paperback;16,2;24,5;2,7;0,4;False;poly_bag;Flammable_Liquid-3;False;;;;
MACM-00AC7C;Books & Media;Macmillan;Modern Special Edition;Special Edition;16,1;24,6;2,8;0,6;False;kraft_envelope;Corrosive-8;True;20.9;28.1;23.59;foam_protector
MACM-3C1CF3;Books & Media;Macmillan;Popular Audiobook;Audiobook;14,2;22,7;3,2;0,4;False;poly_bag;;False;;;;
MACM-4DCC89;Books & Media;Macmillan;Literary;;17,6;25,4;3,7;0,3;False;kraft_envelope;;False;;;;
RAND-5644CA;Books & Media;Random House;Award-Winning Audiobook;Audiobook;16,2;22,0;2,8;0,3;False;kraft_envelope;Flammable_Liquid-3;False;;;;
RAND-8710F1;Books & Media;Random House;Literary Special Edition;Special Edition;13,7;20,3;2,5;0,6;False;cardboard_box;;False;;;;
MACM-28986C;Books & Media;Macmillan;Classic;;13,8;23,0;3,2;0,5;False;kraft_envelope;;False;;;;
HARP-91BFBA;Books & Media;HarperCollins;Modern Paperback;Paperback;14,0;20,2;2,4;0,4;False;cardboard_box;Flammable_Liquid-3;False;;;;
SIMO-89E854;Books & Media;Simon & Schuster;Literary;;17,8;22,9;3,5;0,3;False;poly_bag;Corrosive-8;False;;;;
SIMO-D2BD39;Books & Media;Simon & Schuster;Award-Winning;;16,4;21,1;2,8;0,4;False;kraft_envelope;;False;;;;
HARP-39FBF9;Books & Media;HarperCollins;Popular;;14,1;22,9;3,2;0,5;False;poly_bag;;False;;;;
WILL-EF1E20;Books & Media;Williams Sonoma;Essential Classic;Classic;19,5;26,3;2,7;1,2;False;cardboard_box;;False;;;;
BONA-BB6FBE;Books & Media;Bon Appétit;Essential Classic;Classic;22,9;30,0;3,3;1,2;False;cardboard_box;;True;25.4;36.4;19.61;air_cushion
GORD-B89FD9;Books & Media;Gordon Ramsay;Professional Digital;Digital;20,7;29,6;3,8;1,5;False;kraft_envelope;;True;23.8;35.4;9.29;corner_guard
MART-AB11C0;Books & Media;Martha Stewart;Home;;20,0;25,9;2,8;1,0;False;cardboard_box;Flammable_Liquid-3;True;23.6;28.9;23.6;corner_guard
FOOD-3DCD4D;Books & Media;Food Network;Home Illustrated;Illustrated;25,0;31,5;4,3;1,5;False;kraft_envelope;;False;;;;
FOOD-D270B3;Books & Media;Food Network;Master;;25,4;32,8;4,3;1,2;False;kraft_envelope;;False;;;;
FOOD-78BAB6;Books & Media;Food Network;Complete Illustrated;Illustrated;23,4;27,7;3,9;1,2;False;poly_bag;Flammable_Liquid-3;False;;;;
BONA-79FA3A;Books & Media;Bon Appétit;Quick;;22,6;28,5;3,5;1,5;False;cardboard_box;;False;;;;
MART-F68C94;Books & Media;Martha Stewart;Quick Illustrated;Illustrated;20,5;25,5;3,8;0,8;False;cardboard_box;;False;;;;
FOOD-ADCC50;Books & Media;Food Network;Home Hardcover;Hardcover;22,7;30,6;3,3;1,5;False;poly_bag;;False;;;;
GORD-421E0D;Books & Media;Gordon Ramsay;Master Spiral;Spiral;19,2;27,0;3,0;0,8;False;kraft_envelope;;True;22.3;33.9;10.45;air_cushion
BONA-CA251C;Books & Media;Bon Appétit;Professional;;20,5;25,9;3,6;0,8;False;kraft_envelope;;False;;;;
MART-AE21CD;Books & Media;Martha Stewart;Complete Illustrated;Illustrated;20,8;26,8;3,7;1,2;False;poly_bag;;True;26.2;31.7;15.37;corner_guard
BONA-5A2373;Books & Media;Bon Appétit;Complete Photographed;Photographed;20,6;30,0;3,4;1,0;False;cardboard_box;;False;;;;
WILL-11ABF8;Books & Media;Williams Sonoma;Complete Illustrated;Illustrated;21,5;25,7;2,9;1,5;False;poly_bag;Flammable_Liquid-3;False;;;;
FOOD-67F73D;Books & Media;Food Network;Professional Photographed;Photographed;22,9;28,4;4,0;1,0;False;poly_bag;Corrosive-8;False;;;;
BONA-E31A5D;Books & Media;Bon Appétit;Professional Spiral;Spiral;23,7;29,9;3,6;1,5;False;kraft_envelope;;False;;;;
GORD-2EFDC6;Books & Media;Gordon Ramsay;Complete Photographed;Photographed;22,1;29,3;3,6;1,0;False;poly_bag;;True;26.8;35.6;21.9;corner_guard
MIRA-08F1DB;Garden & Outdoor;Miracle-Gro;Modern Large;Large;21,0;18,2;14,2;0,5;True;cardboard_box;;False;;;;
BLOE-A58144;Garden & Outdoor;Bloem;Functional Extra Large;Extra Large;15,0;15,8;11,9;0,8;True;rigid_box;;False;;;;
SUNP-2CA4D1;Garden & Outdoor;SUNPOT;Functional Large;Large;18,1;21,3;14,6;0,8;True;foam_box;;False;;;;
BLOE-BF6073;Garden & Outdoor;Bloem;Self-Watering Large;Large;28,5;29,5;20,0;0,8;True;foam_box;;False;;;;
HOFF-B9BDB2;Garden & Outdoor;Hoffman;Traditional Small;Small;23,7;25,0;18,0;1,8;True;cardboard_box;;False;;;;
HOFF-60DA63;Garden & Outdoor;Hoffman;Modern;;26,1;25,3;18,7;1,2;True;foam_box;;False;;;;
BLOE-3E6B65;Garden & Outdoor;Bloem;Functional Medium;Medium;28,1;27,3;19,8;1,2;True;cardboard_box;;True;33.8;30.6;12.97;bubble_wrap
MIRA-B8ADDA;Garden & Outdoor;Miracle-Gro;Modern;;14,9;15,5;10,9;0,5;True;cardboard_box;Corrosive-8;True;16.9;17.5;22.49;bubble_wrap
MIRA-61F60B;Garden & Outdoor;Miracle-Gro;Modern Medium;Medium;27,6;27,2;23,4;2,5;True;rigid_box;;False;;;;
SUNP-594349;Garden & Outdoor;SUNPOT;Traditional Extra Large;Extra Large;26,1;24,6;19,0;2,5;True;foam_box;Corrosive-8;False;;;;
SUNP-366334;Garden & Outdoor;SUNPOT;Traditional;;24,7;22,7;17,6;2,5;True;cardboard_box;;False;;;;
COST-2A10E2;Garden & Outdoor;Costa Farms;Functional;;19,5;18,8;15,5;0,5;True;rigid_box;;False;;;;
MIRA-5E6E51;Garden & Outdoor;Miracle-Gro;Modern Ceramic;Ceramic;18,3;19,6;15,2;1,2;True;rigid_box;Corrosive-8;False;;;;
DRAM-B35DE1;Garden & Outdoor;Dramm;Functional;;15,4;14,6;12,4;0,8;True;rigid_box;;False;;;;
HOFF-AFC133;Garden & Outdoor;Hoffman;Decorative Large;Large;14,4;16,2;11,6;0,8;True;rigid_box;;False;;;;
HOFF-2B832B;Garden & Outdoor;Hoffman;Classic Medium;Medium;15,5;15,3;13,2;1,8;True;cardboard_box;;False;;;;
COST-D9E33B;Garden & Outdoor;Costa Farms;Self-Watering;;14,4;15,5;11,6;0,8;True;foam_box;;False;;;;
HOFF-92DB19;Garden & Outdoor;Hoffman;Modern Terracotta;Terracotta;27,4;26,3;17,1;0,5;True;cardboard_box;;False;;;;
BLOE-741A49;Garden & Outdoor;Bloem;Modern;;14,1;15,1;12,6;2,5;True;cardboard_box;Corrosive-8;False;;;;
COST-7DE75F;Garden & Outdoor;Costa Farms;Functional Medium;Medium;29,3;30,2;20,5;2,5;True;foam_box;;False;;;;
SEYM-D73585;Garden & Outdoor;Seymour;Ergonomic;;93,5;6,9;6,9;0,3;False;poly_bag;;False;;;;
RADI-C1443B;Garden & Outdoor;Radius Garden;Precision Set;Set;85,2;5,7;5,6;0,7;False;poly_bag;;True;100.2;6.6;23.59;corner_guard
AMES-352AA7;Garden & Outdoor;Ames;Heavy Duty Individual;Individual;91,4;5,8;5,6;1,0;False;poly_bag;;False;;;;
AMES-E20CA2;Garden & Outdoor;Ames;Comfort;;94,2;5,5;5,9;0,5;False;kraft_envelope;;False;;;;
DEWI-4810D9;Garden & Outdoor;DeWit;Ergonomic Carbon Steel;Carbon Steel;77,5;4,7;5,1;0,5;False;kraft_envelope;;False;;;;
CORO-880372;Garden & Outdoor;Corona;Heavy Duty Fiberglass;Fiberglass;89,4;6,6;6,3;0,5;False;poly_bag;;False;;;;
CORO-DCE6BF;Garden & Outdoor;Corona;Ergonomic;;95,9;7,6;7,0;0,5;False;kraft_envelope;;True;121.6;9.0;8.84;bubble_wrap
SEYM-344620;Garden & Outdoor;Seymour;Classic;;73,7;4,8;5,1;1,0;False;poly_bag;Flammable_Liquid-3;False;;;;
FISK-FD8057;Garden & Outdoor;Fiskars;Comfort Individual;Individual;103,8;7,2;6,8;0,5;False;kraft_envelope;;False;;;;
FISK-75E47C;Garden & Outdoor;Fiskars;Professional Carbon Steel;Carbon Steel;102,9;7,7;7,6;0,5;False;cardboard_box;;True;121.4;9.6;17.75;foam_protector
CORO-056E75;Garden & Outdoor;Corona;Heavy Duty;;77,5;5,2;5,4;0,7;False;cardboard_box;;False;;;;
DEWI-B2C064;Garden & Outdoor;DeWit;Precision Fiberglass;Fiberglass;79,3;5,1;4,8;0,7;False;kraft_envelope;;False;;;;
FISK-15F78D;Garden & Outdoor;Fiskars;Ergonomic Fiberglass;Fiberglass;84,2;5,6;6,5;0,7;False;poly_bag;;False;;;;
SEYM-1B6F87;Garden & Outdoor;Seymour;Professional;;86,9;4,8;4,7;0,3;False;cardboard_box;;False;;;;
CORO-3CE5FF;Garden & Outdoor;Corona;Comfort Carbon Steel;Carbon Steel;97,3;7,2;6,8;1,0;False;kraft_envelope;;False;;;;
CORO-C47DC8;Garden & Outdoor;Corona;Heavy Duty Set;Set;89,7;5,8;6,2;1,0;False;kraft_envelope;;False;;;;
SEYM-034539;Garden & Outdoor;Seymour;Heavy Duty Stainless Steel;Stainless Steel;86,2;5,0;4,8;1,0;False;poly_bag;;False;;;;
FISK-EF8FE4;Garden & Outdoor;Fiskars;Heavy Duty Carbon Steel;Carbon Steel;108,5;7,1;6,6;0,7;False;cardboard_box;Corrosive-8;True;131.3;8.4;14.85;bubble_wrap
FISK-100420;Garden & Outdoor;Fiskars;Precision Stainless Steel;Stainless Steel;75,7;5,2;4,5;0,7;False;poly_bag;;False;;;;
FISK-16798A;Garden & Outdoor;Fiskars;Ergonomic;;72,9;5,0;5,3;0,3;False;kraft_envelope;;False;;;;
