sku,box_id,utilization,price_try
SKU-007992,,0.0,
SKU-007993,,0.0,
SKU-007994,,0.0,
SKU-007995,,0.0,
SKU-007996,,0.0,
SKU-007997,,0.0,
SKU-007998,,0.0,
SKU-007999,,0.0,
SKU-008000,,0.0,
SKU-008001,,0.0,
SKU-008002,,0.0,
SKU-008003,,0.0,
SKU-008004,,0.0,
SKU-008005,,0.0,
SKU-008006,,0.0,
SKU-008007,,0.0,
SKU-008008,,0.0,
SKU-008009,,0.0,
SKU-008010,,0.0,
SKU-008011,,0.0,
SKU-008012,,0.0,
SKU-008013,,0.0,
SKU-008014,,0.0,
SKU-008015,,0.0,
SKU-008016,,0.0,
SKU-008017,,0.0,
SKU-008018,,0.0,
SKU-008019,,0.0,
SKU-008020,,0.0,
SKU-008021,,0.0,
SKU-008022,,0.0,
SKU-008023,,0.0,
SKU-008024,,0.0,
SKU-008025,,0.0,
SKU-008026,,0.0,
SKU-008027,,0.0,
SKU-008028,,0.0,
SKU-008029,,0.0,
SKU-008030,,0.0,
SKU-008031,,0.0,
SKU-008032,,0.0,
SKU-008033,,0.0,
SKU-008034,,0.0,
SKU-008035,,0.0,
SKU-008036,,0.0,
SKU-008037,,0.0,
SKU-008038,,0.0,
SKU-008039,,0.0,
SKU-008040,,0.0,
SKU-008041,,0.0,
SKU-008042,,0.0,
SKU-008043,,0.0,
SKU-008044,,0.0,
SKU-008045,,0.0,
SKU-008046,,0.0,
SKU-008047,,0.0,
SKU-008048,,0.0,
SKU-008049,,0.0,
SKU-008050,,0.0,
SKU-008051,,0.0,
SKU-008052,,0.0,
SKU-008053,,0.0,
SKU-008054,,0.0,
SKU-008055,,0.0,
SKU-008056,,0.0,
SKU-008057,,0.0,
SKU-008058,,0.0,
SKU-008059,,0.0,
SKU-008060,,0.0,
SKU-008061,,0.0,
SKU-008062,,0.0,
SKU-008063,,0.0,
SKU-008064,,0.0,
SKU-008065,,0.0,
SKU-008066,,0.0,
SKU-008067,,0.0,
SKU-008068,,0.0,
SKU-008069,,0.0,
SKU-008070,,0.0,
SKU-008071,,0.0,
SKU-008072,,0.0,
SKU-008073,,0.0,
SKU-008074,,0.0,
SKU-008075,,0.0,
SKU-008076,,0.0,
SKU-008077,,0.0,
SKU-008078,,0.0,
SKU-008079,,0.0,
SKU-008080,,0.0,
SKU-008081,,0.0,
SKU-008082,,0.0,
SKU-008083,,0.0,
SKU-008084,,0.0,
SKU-008085,,0.0,
SKU-008086,,0.0,
SKU-008087,,0.0,
SKU-008088,,0.0,
SKU-008089,,0.0,
SKU-008090,,0.0,
SKU-008091,,0.0,
SKU-008092,,0.0,
SKU-008093,,0.0,
SKU-008094,,0.0,
SKU-008095,,0.0,
SKU-008096,,0.0,
SKU-008097,,0.0,
SKU-008098,,0.0,
SKU-008099,,0.0,
SKU-008100,,0.0,
SKU-008101,,0.0,
SKU-008102,,0.0,
SKU-008103,,0.0,
SKU-008104,,0.0,
SKU-008105,,0.0,
SKU-008106,,0.0,
SKU-008107,,0.0,
SKU-008108,,0.0,
SKU-008109,,0.0,
SKU-008110,,0.0,
SKU-008111,,0.0,
SKU-008112,,0.0,
SKU-008113,,0.0,
SKU-008114,,0.0,
SKU-008115,,0.0,
SKU-008116,,0.0,
SKU-008117,,0.0,
SKU-008118,,0.0,
SKU-008119,,0.0,
SKU-008120,,0.0,
SKU-008121,,0.0,
SKU-008122,,0.0,
SKU-008123,,0.0,
SKU-008124,,0.0,
SKU-008125,,0.0,
SKU-008126,,0.0,
SKU-008127,,0.0,
SKU-008128,,0.0,
SKU-008129,,0.0,
SKU-008130,,0.0,
SKU-008131,BOX-000023,0.1793,45983.0
SKU-008132,,0.0,
SKU-008133,,0.0,
SKU-008134,,0.0,
SKU-008135,,0.0,
SKU-008136,,0.0,
SKU-008137,,0.0,
SKU-008138,,0.0,
SKU-008139,,0.0,
SKU-008140,,0.0,
SKU-008141,,0.0,
SKU-008142,,0.0,
SKU-008143,,0.0,
SKU-008144,,0.0,
SKU-008145,,0.0,
SKU-008146,,0.0,
SKU-008147,,0.0,
SKU-008148,,0.0,
SKU-008149,,0.0,
SKU-008150,,0.0,
SKU-008151,,0.0,
SKU-008152,,0.0,
SKU-008153,,0.0,
SKU-008154,,0.0,
SKU-008155,,0.0,
SKU-008156,,0.0,
SKU-008157,,0.0,
SKU-008158,,0.0,
SKU-008159,,0.0,
SKU-008160,,0.0,
SKU-008161,,0.0,
SKU-008162,,0.0,
SKU-008163,,0.0,
SKU-008164,,0.0,
SKU-008165,,0.0,
SKU-008166,,0.0,
SKU-008167,,0.0,
SKU-008168,,0.0,
SKU-008169,,0.0,
SKU-008170,,0.0,
SKU-008171,,0.0,
SKU-008172,BOX-000048,0.2888,32478.0
SKU-008173,,0.0,
SKU-008174,,0.0,
SKU-008175,,0.0,
SKU-008176,,0.0,
SKU-008177,,0.0,
SKU-008178,,0.0,
SKU-008179,,0.0,
SKU-008180,,0.0,
SKU-008181,,0.0,
SKU-008182,,0.0,
SKU-008183,,0.0,
SKU-008184,,0.0,
SKU-008185,,0.0,
SKU-008186,,0.0,
SKU-008187,,0.0,
SKU-008188,,0.0,
SKU-008189,,0.0,
SKU-008190,,0.0,
SKU-008191,,0.0,
SKU-008192,,0.0,
SKU-008193,,0.0,
SKU-008194,,0.0,
SKU-008195,,0.0,
SKU-008196,,0.0,
SKU-008197,,0.0,
SKU-008198,,0.0,
SKU-008199,,0.0,
SKU-008200,,0.0,
SKU-008201,,0.0,
SKU-008202,,0.0,
SKU-008203,,0.0,
SKU-008204,,0.0,
SKU-008205,,0.0,
SKU-008206,,0.0,
SKU-008207,,0.0,
SKU-008208,,0.0,
SKU-008209,,0.0,
SKU-008210,,0.0,
SKU-008211,,0.0,
SKU-008212,,0.0,
SKU-008213,,0.0,
SKU-008214,,0.0,
SKU-008215,,0.0,
SKU-008216,,0.0,
SKU-008217,,0.0,
SKU-008218,,0.0,
SKU-008219,,0.0,
SKU-008220,,0.0,
SKU-008221,,0.0,
SKU-008222,,0.0,
SKU-008223,,0.0,
SKU-008224,,0.0,
SKU-008225,,0.0,
SKU-008226,,0.0,
SKU-008227,,0.0,
SKU-008228,,0.0,
SKU-008229,,0.0,
SKU-008230,,0.0,
SKU-008231,,0.0,
SKU-008232,,0.0,
SKU-008233,,0.0,
SKU-008234,,0.0,
SKU-008235,,0.0,
SKU-008236,,0.0,
SKU-008237,,0.0,
SKU-008238,,0.0,
SKU-008239,,0.0,
SKU-008240,,0.0,
SKU-008241,,0.0,
SKU-008242,,0.0,
SKU-008243,,0.0,
SKU-008244,,0.0,
SKU-008245,,0.0,
SKU-008246,,0.0,
SKU-008247,,0.0,
SKU-008248,,0.0,
SKU-008249,,0.0,
SKU-008250,,0.0,
SKU-008251,,0.0,
SKU-008252,,0.0,
SKU-008253,,0.0,
SKU-008254,,0.0,
SKU-008255,,0.0,
SKU-008256,,0.0,
SKU-008257,,0.0,
SKU-008258,,0.0,
SKU-008259,,0.0,
SKU-008260,,0.0,
SKU-008261,,0.0,
SKU-008262,,0.0,
SKU-008263,,0.0,
SKU-008264,,0.0,
SKU-008265,,0.0,
SKU-008266,,0.0,
SKU-008267,,0.0,
SKU-008268,,0.0,
SKU-008269,,0.0,
SKU-008270,,0.0,
SKU-008271,,0.0,
SKU-008272,,0.0,
SKU-008273,,0.0,
SKU-008274,,0.0,
SKU-008275,,0.0,
SKU-008276,,0.0,
SKU-008277,,0.0,
SKU-008278,,0.0,
SKU-008279,,0.0,
SKU-008280,,0.0,
SKU-008281,,0.0,
SKU-008282,BOX-000047,0.5342,45820.0
SKU-008283,,0.0,
SKU-008284,,0.0,
SKU-008285,,0.0,
SKU-008286,,0.0,
SKU-008287,,0.0,
SKU-008288,,0.0,
SKU-008289,,0.0,
SKU-008290,,0.0,
SKU-008291,,0.0,
SKU-008292,,0.0,
SKU-008293,,0.0,
SKU-008294,,0.0,
SKU-008295,,0.0,
SKU-008296,,0.0,
SKU-008297,,0.0,
SKU-008298,,0.0,
SKU-008299,,0.0,
SKU-008300,,0.0,
SKU-008301,,0.0,
SKU-008302,,0.0,
SKU-008303,,0.0,
SKU-008304,,0.0,
SKU-008305,,0.0,
SKU-008306,,0.0,
SKU-008307,,0.0,
SKU-008308,,0.0,
SKU-008309,,0.0,
SKU-008310,,0.0,
SKU-008311,,0.0,
SKU-008312,,0.0,
SKU-008313,,0.0,
SKU-008314,,0.0,
SKU-008315,,0.0,
SKU-008316,,0.0,
SKU-008317,,0.0,
SKU-008318,,0.0,
SKU-008319,,0.0,
SKU-008320,,0.0,
SKU-008321,,0.0,
SKU-008322,,0.0,
SKU-008323,,0.0,
SKU-008324,,0.0,
SKU-008325,,0.0,
SKU-008326,,0.0,
SKU-008327,,0.0,
SKU-008328,,0.0,
SKU-008329,,0.0,
SKU-008330,,0.0,
SKU-008331,,0.0,
SKU-008332,,0.0,
SKU-008333,BOX-000023,0.2626,45983.0
SKU-008334,,0.0,
SKU-008335,,0.0,
SKU-008336,,0.0,
SKU-008337,,0.0,
SKU-008338,,0.0,
SKU-008339,,0.0,
SKU-008340,,0.0,
SKU-008341,,0.0,
SKU-008342,,0.0,
SKU-008343,,0.0,
SKU-008344,,0.0,
SKU-008345,,0.0,
SKU-008346,,0.0,
SKU-008347,,0.0,
SKU-008348,,0.0,
SKU-008349,,0.0,
SKU-008350,,0.0,
SKU-008351,,0.0,
SKU-008352,,0.0,
SKU-008353,,0.0,
SKU-008354,,0.0,
SKU-008355,,0.0,
SKU-008356,,0.0,
SKU-008357,,0.0,
SKU-008358,,0.0,
SKU-008359,,0.0,
SKU-008360,,0.0,
SKU-008361,,0.0,
SKU-008362,,0.0,
SKU-008363,,0.0,
SKU-008364,,0.0,
SKU-008365,,0.0,
SKU-008366,,0.0,
SKU-008367,,0.0,
SKU-008368,,0.0,
SKU-008369,,0.0,
SKU-008370,,0.0,
SKU-008371,,0.0,
SKU-008372,,0.0,
SKU-008373,,0.0,
SKU-008374,,0.0,
SKU-008375,,0.0,
SKU-008376,,0.0,
SKU-008377,,0.0,
SKU-008378,,0.0,
SKU-008379,,0.0,
SKU-008380,,0.0,
SKU-008381,,0.0,
SKU-008382,,0.0,
SKU-008383,,0.0,
SKU-008384,,0.0,
SKU-008385,,0.0,
SKU-008386,,0.0,
SKU-008387,,0.0,
SKU-008388,,0.0,
SKU-008389,,0.0,
SKU-008390,,0.0,
SKU-008391,,0.0,
SKU-008392,,0.0,
SKU-008393,,0.0,
SKU-008394,,0.0,
SKU-008395,,0.0,
SKU-008396,,0.0,
SKU-008397,,0.0,
SKU-008398,,0.0,
SKU-008399,,0.0,
SKU-008400,,0.0,
SKU-008401,,0.0,
SKU-008402,,0.0,
SKU-008403,,0.0,
SKU-008404,,0.0,
SKU-008405,,0.0,
SKU-008406,,0.0,
SKU-008407,,0.0,
SKU-008408,,0.0,
SKU-008409,,0.0,
SKU-008410,,0.0,
SKU-008411,,0.0,
SKU-008412,,0.0,
SKU-008413,,0.0,
SKU-008414,,0.0,
SKU-008415,,0.0,
SKU-008416,,0.0,
SKU-008417,,0.0,
SKU-008418,,0.0,
SKU-008419,,0.0,
SKU-008420,,0.0,
SKU-008421,,0.0,
SKU-008422,,0.0,
SKU-008423,,0.0,
SKU-008424,,0.0,
SKU-008425,,0.0,
SKU-008426,,0.0,
SKU-008427,,0.0,
SKU-008428,,0.0,
SKU-008429,,0.0,
SKU-008430,,0.0,
SKU-008431,,0.0,
SKU-008432,,0.0,
SKU-008433,,0.0,
SKU-008434,,0.0,
SKU-008435,,0.0,
SKU-008436,,0.0,
SKU-008437,,0.0,
SKU-008438,,0.0,
SKU-008439,,0.0,
SKU-008440,,0.0,
SKU-008441,,0.0,
SKU-008442,,0.0,
SKU-008443,,0.0,
SKU-008444,,0.0,
SKU-008445,BOX-000023,0.2055,45983.0
SKU-008446,,0.0,
SKU-008447,,0.0,
SKU-008448,,0.0,
SKU-008449,,0.0,
SKU-008450,,0.0,
SKU-008451,,0.0,
SKU-008452,,0.0,
SKU-008453,,0.0,
SKU-008454,BOX-000023,0.2254,45983.0
SKU-008455,,0.0,
SKU-008456,,0.0,
SKU-008457,,0.0,
SKU-008458,,0.0,
SKU-008459,,0.0,
SKU-008460,,0.0,
SKU-008461,,0.0,
SKU-008462,,0.0,
SKU-008463,,0.0,
SKU-008464,,0.0,
SKU-008465,,0.0,
SKU-008466,,0.0,
SKU-008467,,0.0,
SKU-008468,,0.0,
SKU-008469,,0.0,
SKU-008470,,0.0,
SKU-008471,,0.0,
SKU-008472,,0.0,
SKU-008473,,0.0,
SKU-008474,,0.0,
SKU-008475,,0.0,
SKU-008476,,0.0,
SKU-008477,,0.0,
SKU-008478,,0.0,
SKU-008479,,0.0,
SKU-008480,,0.0,
SKU-008481,,0.0,
SKU-008482,,0.0,
SKU-008483,,0.0,
SKU-008484,,0.0,
SKU-008485,,0.0,
SKU-008486,,0.0,
SKU-008487,,0.0,
SKU-008488,,0.0,
SKU-008489,,0.0,
SKU-008490,,0.0,
SKU-008491,,0.0,
SKU-008492,,0.0,
SKU-008493,,0.0,
SKU-008494,,0.0,
SKU-008495,,0.0,
SKU-008496,,0.0,
SKU-008497,,0.0,
SKU-008498,,0.0,
SKU-008499,,0.0,
SKU-008500,,0.0,
SKU-008501,,0.0,
SKU-008502,,0.0,
SKU-008503,,0.0,
SKU-008504,,0.0,
SKU-008505,,0.0,
SKU-008506,,0.0,
SKU-008507,,0.0,
SKU-008508,,0.0,
SKU-008509,,0.0,
SKU-008510,,0.0,
SKU-008511,,0.0,
SKU-008512,,0.0,
SKU-008513,,0.0,
SKU-008514,,0.0,
SKU-008515,,0.0,
SKU-008516,,0.0,
SKU-008517,,0.0,
SKU-008518,,0.0,
SKU-008519,,0.0,
SKU-008520,,0.0,
SKU-008521,,0.0,
SKU-008522,,0.0,
SKU-008523,,0.0,
SKU-008524,,0.0,
SKU-008525,,0.0,
SKU-008526,,0.0,
SKU-008527,,0.0,
SKU-008528,,0.0,
SKU-008529,,0.0,
SKU-008530,,0.0,
SKU-008531,,0.0,
SKU-008532,,0.0,
SKU-008533,,0.0,
SKU-008534,,0.0,
SKU-008535,,0.0,
SKU-008536,,0.0,
SKU-008537,,0.0,
SKU-008538,,0.0,
SKU-008539,,0.0,
SKU-008540,,0.0,
SKU-008541,,0.0,
SKU-008542,,0.0,
SKU-008543,,0.0,
SKU-008544,,0.0,
SKU-008545,,0.0,
SKU-008546,,0.0,
SKU-008547,,0.0,
SKU-008548,,0.0,
SKU-008549,,0.0,
SKU-008550,,0.0,
SKU-008551,,0.0,
SKU-008552,,0.0,
SKU-008553,,0.0,
SKU-008554,,0.0,
SKU-008555,,0.0,
SKU-008556,,0.0,
SKU-008557,,0.0,
SKU-008558,,0.0,
SKU-008559,,0.0,
SKU-008560,,0.0,
SKU-008561,,0.0,
SKU-008562,,0.0,
SKU-008563,,0.0,
SKU-008564,,0.0,
SKU-008565,,0.0,
SKU-008566,,0.0,
SKU-008567,,0.0,
SKU-008568,,0.0,
SKU-008569,,0.0,
SKU-008570,,0.0,
SKU-008571,,0.0,
SKU-008572,,0.0,
SKU-008573,,0.0,
SKU-008574,,0.0,
SKU-008575,,0.0,
SKU-008576,,0.0,
SKU-008577,,0.0,
SKU-008578,,0.0,
SKU-008579,,0.0,
SKU-008580,,0.0,
SKU-008581,,0.0,
SKU-008582,,0.0,
SKU-008583,,0.0,
SKU-008584,,0.0,
SKU-008585,,0.0,
SKU-008586,,0.0,
SKU-008587,,0.0,
SKU-008588,,0.0,
SKU-008589,,0.0,
SKU-008590,,0.0,
SKU-008591,,0.0,
SKU-008592,,0.0,
SKU-008593,,0.0,
SKU-008594,,0.0,
SKU-008595,,0.0,
SKU-008596,,0.0,
SKU-008597,,0.0,
SKU-008598,,0.0,
SKU-008599,,0.0,
SKU-008600,,0.0,
SKU-008601,,0.0,
SKU-008602,,0.0,
SKU-008603,,0.0,
SKU-008604,,0.0,
SKU-008605,,0.0,
SKU-008606,,0.0,
SKU-008607,,0.0,
SKU-008608,,0.0,
SKU-008609,,0.0,
SKU-008610,BOX-000023,0.1655,45983.0
SKU-008611,,0.0,
SKU-008612,,0.0,
SKU-008613,,0.0,
SKU-008614,,0.0,
SKU-008615,,0.0,
SKU-008616,,0.0,
SKU-008617,,0.0,
SKU-008618,,0.0,
SKU-008619,,0.0,
SKU-008620,,0.0,
SKU-008621,,0.0,
SKU-008622,,0.0,
SKU-008623,,0.0,
SKU-008624,,0.0,
SKU-008625,,0.0,
SKU-008626,,0.0,
SKU-008627,,0.0,
SKU-008628,,0.0,
SKU-008629,,0.0,
SKU-008630,,0.0,
SKU-008631,,0.0,
SKU-008632,,0.0,
SKU-008633,,0.0,
SKU-008634,,0.0,
SKU-008635,,0.0,
SKU-008636,,0.0,
SKU-008637,,0.0,
SKU-008638,,0.0,
SKU-008639,,0.0,
SKU-008640,,0.0,
SKU-008641,,0.0,
SKU-008642,,0.0,
SKU-008643,,0.0,
SKU-008644,,0.0,
SKU-008645,,0.0,
SKU-008646,,0.0,
SKU-008647,,0.0,
SKU-008648,,0.0,
SKU-008649,,0.0,
SKU-008650,,0.0,
SKU-008651,,0.0,
SKU-008652,,0.0,
SKU-008653,,0.0,
SKU-008654,,0.0,
SKU-008655,,0.0,
SKU-008656,,0.0,
SKU-008657,,0.0,
SKU-008658,,0.0,
SKU-008659,,0.0,
SKU-008660,,0.0,
SKU-008661,,0.0,
SKU-008662,,0.0,
SKU-008663,,0.0,
SKU-008664,,0.0,
SKU-008665,,0.0,
SKU-008666,,0.0,
SKU-008667,,0.0,
SKU-008668,,0.0,
SKU-008669,,0.0,
SKU-008670,,0.0,
SKU-008671,,0.0,
SKU-008672,,0.0,
SKU-008673,,0.0,
SKU-008674,,0.0,
SKU-008675,,0.0,
SKU-008676,,0.0,
SKU-008677,,0.0,
SKU-008678,,0.0,
SKU-008679,,0.0,
SKU-008680,,0.0,
SKU-008681,,0.0,
SKU-008682,,0.0,
SKU-008683,,0.0,
SKU-008684,,0.0,
SKU-008685,,0.0,
SKU-008686,,0.0,
SKU-008687,,0.0,
SKU-008688,,0.0,
SKU-008689,,0.0,
SKU-008690,,0.0,
SKU-008691,,0.0,
SKU-008692,,0.0,
SKU-008693,,0.0,
SKU-008694,,0.0,
SKU-008695,,0.0,
SKU-008696,BOX-000047,0.4329,45820.0
SKU-008697,,0.0,
SKU-008698,,0.0,
SKU-008699,,0.0,
SKU-008700,,0.0,
SKU-008701,,0.0,
SKU-008702,,0.0,
SKU-008703,,0.0,
SKU-008704,,0.0,
SKU-008705,,0.0,
SKU-008706,,0.0,
SKU-008707,,0.0,
SKU-008708,,0.0,
SKU-008709,,0.0,
SKU-008710,,0.0,
SKU-008711,,0.0,
SKU-008712,BOX-000022,0.3254,14.79
SKU-008713,,0.0,
SKU-008714,,0.0,
SKU-008715,,0.0,
SKU-008716,,0.0,
SKU-008717,,0.0,
SKU-008718,,0.0,
SKU-008719,,0.0,
SKU-008720,,0.0,
SKU-008721,,0.0,
SKU-008722,,0.0,
SKU-008723,,0.0,
SKU-008724,,0.0,
SKU-008725,,0.0,
SKU-008726,,0.0,
SKU-008727,,0.0,
SKU-008728,,0.0,
SKU-008729,,0.0,
SKU-008730,,0.0,
SKU-008731,,0.0,
SKU-008732,,0.0,
SKU-008733,,0.0,
SKU-008734,,0.0,
SKU-008735,,0.0,
SKU-008736,,0.0,
SKU-008737,,0.0,
SKU-008738,,0.0,
SKU-008739,,0.0,
SKU-008740,,0.0,
SKU-008741,,0.0,
SKU-008742,,0.0,
SKU-008743,,0.0,
SKU-008744,BOX-000022,0.4772,14.79
SKU-008745,,0.0,
SKU-008746,,0.0,
SKU-008747,,0.0,
SKU-008748,,0.0,
SKU-008749,,0.0,
SKU-008750,,0.0,
SKU-008751,,0.0,
SKU-008752,,0.0,
SKU-008753,,0.0,
SKU-008754,,0.0,
SKU-008755,,0.0,
SKU-008756,,0.0,
SKU-008757,,0.0,
SKU-008758,,0.0,
SKU-008759,,0.0,
SKU-008760,,0.0,
SKU-008761,,0.0,
SKU-008762,,0.0,
SKU-008763,,0.0,
SKU-008764,,0.0,
SKU-008765,BOX-000047,0.2982,45820.0
SKU-008766,,0.0,
SKU-008767,,0.0,
SKU-008768,,0.0,
SKU-008769,,0.0,
SKU-008770,,0.0,
SKU-008771,,0.0,
SKU-008772,,0.0,
SKU-008773,,0.0,
SKU-008774,,0.0,
SKU-008775,,0.0,
SKU-008776,,0.0,
SKU-008777,,0.0,
SKU-008778,,0.0,
SKU-008779,,0.0,
SKU-008780,,0.0,
SKU-008781,,0.0,
SKU-008782,,0.0,
SKU-008783,,0.0,
SKU-008784,,0.0,
SKU-008785,,0.0,
SKU-008786,,0.0,
SKU-008787,,0.0,
SKU-008788,,0.0,
SKU-008789,BOX-000023,0.2446,45983.0
SKU-008790,,0.0,
SKU-008791,,0.0,
SKU-008792,,0.0,
SKU-008793,,0.0,
SKU-008794,,0.0,
SKU-008795,,0.0,
SKU-008796,,0.0,
SKU-008797,,0.0,
SKU-008798,,0.0,
SKU-008799,,0.0,
SKU-008800,,0.0,
SKU-008801,,0.0,
SKU-008802,,0.0,
SKU-008803,,0.0,
SKU-008804,,0.0,
SKU-008805,,0.0,
SKU-008806,,0.0,
SKU-008807,,0.0,
SKU-008808,,0.0,
SKU-008809,,0.0,
SKU-008810,,0.0,
SKU-008811,,0.0,
SKU-008812,,0.0,
SKU-008813,,0.0,
SKU-008814,,0.0,
SKU-008815,,0.0,
SKU-008816,,0.0,
SKU-008817,,0.0,
SKU-008818,,0.0,
SKU-008819,,0.0,
SKU-008820,,0.0,
SKU-008821,,0.0,
SKU-008822,,0.0,
SKU-008823,,0.0,
SKU-008824,,0.0,
SKU-008825,,0.0,
SKU-008826,,0.0,
SKU-008827,,0.0,
SKU-008828,,0.0,
SKU-008829,,0.0,
SKU-008830,,0.0,
SKU-008831,,0.0,
SKU-008832,,0.0,
SKU-008833,,0.0,
SKU-008834,,0.0,
SKU-008835,,0.0,
SKU-008836,,0.0,
SKU-008837,,0.0,
SKU-008838,,0.0,
SKU-008839,,0.0,
SKU-008840,,0.0,
SKU-008841,,0.0,
SKU-008842,,0.0,
SKU-008843,,0.0,
SKU-008844,,0.0,
SKU-008845,,0.0,
SKU-008846,,0.0,
SKU-008847,,0.0,
SKU-008848,,0.0,
SKU-008849,,0.0,
SKU-008850,,0.0,
SKU-008851,,0.0,
SKU-008852,,0.0,
SKU-008853,,0.0,
SKU-008854,,0.0,
SKU-008855,,0.0,
SKU-008856,,0.0,
SKU-008857,,0.0,
SKU-008858,,0.0,
SKU-008859,,0.0,
SKU-008860,,0.0,
SKU-008861,,0.0,
SKU-008862,,0.0,
SKU-008863,,0.0,
SKU-008864,,0.0,
SKU-008865,,0.0,
SKU-008866,,0.0,
SKU-008867,,0.0,
SKU-008868,,0.0,
SKU-008869,,0.0,
SKU-008870,,0.0,
SKU-008871,,0.0,
SKU-008872,,0.0,
SKU-008873,,0.0,
SKU-008874,,0.0,
SKU-008875,,0.0,
SKU-008876,,0.0,
SKU-008877,,0.0,
SKU-008878,,0.0,
SKU-008879,,0.0,
SKU-008880,,0.0,
SKU-008881,,0.0,
SKU-008882,,0.0,
SKU-008883,,0.0,
SKU-008884,,0.0,
SKU-008885,,0.0,
SKU-008886,,0.0,
SKU-008887,,0.0,
SKU-008888,,0.0,
SKU-008889,,0.0,
SKU-008890,,0.0,
SKU-008891,,0.0,
SKU-008892,,0.0,
SKU-008893,,0.0,
SKU-008894,,0.0,
SKU-008895,,0.0,
SKU-008896,,0.0,
SKU-008897,,0.0,
SKU-008898,,0.0,
SKU-008899,,0.0,
SKU-008900,,0.0,
SKU-008901,,0.0,
SKU-008902,,0.0,
SKU-008903,,0.0,
SKU-008904,,0.0,
SKU-008905,,0.0,
SKU-008906,,0.0,
SKU-008907,,0.0,
SKU-008908,,0.0,
SKU-008909,,0.0,
SKU-008910,,0.0,
SKU-008911,,0.0,
SKU-008912,,0.0,
SKU-008913,,0.0,
SKU-008914,,0.0,
SKU-008915,,0.0,
SKU-008916,,0.0,
SKU-008917,,0.0,
SKU-008918,,0.0,
SKU-008919,,0.0,
SKU-008920,,0.0,
SKU-008921,,0.0,
SKU-008922,,0.0,
SKU-008923,,0.0,
SKU-008924,,0.0,
SKU-008925,,0.0,
SKU-008926,BOX-000023,0.1873,45983.0
SKU-008927,,0.0,
SKU-008928,,0.0,
SKU-008929,,0.0,
SKU-008930,,0.0,
SKU-008931,,0.0,
SKU-008932,,0.0,
SKU-008933,,0.0,
SKU-008934,,0.0,
SKU-008935,,0.0,
SKU-008936,,0.0,
SKU-008937,,0.0,
SKU-008938,,0.0,
SKU-008939,,0.0,
SKU-008940,,0.0,
SKU-008941,,0.0,
SKU-008942,,0.0,
SKU-008943,,0.0,
SKU-008944,,0.0,
SKU-008945,,0.0,
SKU-008946,,0.0,
SKU-008947,,0.0,
SKU-008948,,0.0,
SKU-008949,,0.0,
SKU-008950,,0.0,
SKU-008951,,0.0,
SKU-008952,,0.0,
SKU-008953,,0.0,
SKU-008954,,0.0,
SKU-008955,,0.0,
SKU-008956,,0.0,
SKU-008957,,0.0,
SKU-008958,,0.0,
SKU-008959,,0.0,
SKU-008960,,0.0,
SKU-008961,,0.0,
SKU-008962,,0.0,
SKU-008963,,0.0,
SKU-008964,,0.0,
SKU-008965,,0.0,
SKU-008966,,0.0,
SKU-008967,,0.0,
SKU-008968,,0.0,
SKU-008969,,0.0,
SKU-008970,,0.0,
SKU-008971,,0.0,
SKU-008972,,0.0,
SKU-008973,,0.0,
SKU-008974,,0.0,
SKU-008975,,0.0,
SKU-008976,,0.0,
SKU-008977,,0.0,
SKU-008978,,0.0,
SKU-008979,,0.0,
SKU-008980,,0.0,
SKU-008981,,0.0,
SKU-008982,,0.0,
SKU-008983,,0.0,
SKU-008984,,0.0,
SKU-008985,,0.0,
SKU-008986,,0.0,
SKU-008987,,0.0,
SKU-008988,,0.0,
SKU-008989,,0.0,
SKU-008990,,0.0,
SKU-008991,,0.0,
SKU-008992,,0.0,
SKU-008993,,0.0,
SKU-008994,,0.0,
SKU-008995,,0.0,
SKU-008996,,0.0,
SKU-008997,,0.0,
SKU-008998,,0.0,
SKU-008999,,0.0,
SKU-009000,,0.0,
SKU-009001,,0.0,
SKU-009002,,0.0,
SKU-009003,,0.0,
SKU-009004,,0.0,
SKU-009005,,0.0,
SKU-009006,,0.0,
SKU-009007,,0.0,
SKU-009008,,0.0,
SKU-009009,,0.0,
SKU-009010,BOX-000047,0.1761,45820.0
SKU-009011,,0.0,
SKU-009012,,0.0,
SKU-009013,,0.0,
SKU-009014,,0.0,
SKU-009015,,0.0,
SKU-009016,,0.0,
SKU-009017,,0.0,
SKU-009018,,0.0,
SKU-009019,,0.0,
SKU-009020,,0.0,
SKU-009021,,0.0,
SKU-009022,,0.0,
SKU-009023,,0.0,
SKU-009024,,0.0,
SKU-009025,,0.0,
SKU-009026,,0.0,
SKU-009027,,0.0,
SKU-009028,,0.0,
SKU-009029,,0.0,
SKU-009030,,0.0,
SKU-009031,,0.0,
SKU-009032,,0.0,
SKU-009033,,0.0,
SKU-009034,BOX-000048,0.1812,32478.0
SKU-009035,,0.0,
SKU-009036,,0.0,
SKU-009037,,0.0,
SKU-009038,,0.0,
SKU-009039,,0.0,
SKU-009040,,0.0,
SKU-009041,,0.0,
SKU-009042,,0.0,
SKU-009043,,0.0,
SKU-009044,,0.0,
SKU-009045,,0.0,
SKU-009046,,0.0,
SKU-009047,,0.0,
SKU-009048,,0.0,
SKU-009049,,0.0,
SKU-009050,,0.0,
SKU-009051,,0.0,
SKU-009052,,0.0,
SKU-009053,,0.0,
SKU-009054,,0.0,
