sku,width_mm,length_mm,height_mm,weight_g,fragile,packaging_type,hazmat_class,extra_pack,extra_pack_width_mm,extra_pack_length_mm,extra_pack_price_try,extra_pack_type
SKU-009729,298.0,212.0,83.0,582.0,False,poşet,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009730,330.0,256.0,44.0,2237.0,False,poşet,Compressed_Gas-2,False,,,,
SKU-009731,287.0,173.0,129.0,1278.0,False,kavanoz,Aerosol-2,True,318.0,191.0,14.6,foam_protector
SKU-009732,371.0,243.0,38.0,1865.0,True,metal_box,Compressed_Gas-2,True,394.0,272.0,22.01,double_carton
SKU-009733,79.0,89.0,135.0,50.0,True,kutu,UN3481-Lithium_Ion_Battery,True,103.0,135.0,8.16,corner_guard
SKU-009734,189.0,305.0,194.0,842.0,True,zarf,Compressed_Gas-2,True,219.0,340.0,15.86,air_cushion
SKU-009735,174.0,124.0,61.0,247.0,True,poşet,Corrosive-8,True,196.0,155.0,9.07,corner_guard
SKU-009736,166.0,107.0,42.0,492.0,True,poşet,Flammable_Liquid-3,True,208.0,140.0,8.88,double_carton
SKU-009737,238.0,288.0,45.0,580.0,False,metal_box,Compressed_Gas-2,True,281.0,326.0,19.33,double_carton
SKU-009738,238.0,218.0,47.0,349.0,False,kavanoz,Flammable_Liquid-3,False,,,,
SKU-009739,178.0,203.0,69.0,249.0,False,plastic_box,UN3481-Lithium_Ion_Battery,True,191.0,217.0,11.27,foam_protector
SKU-009740,280.0,162.0,36.0,450.0,False,plastic_box,Compressed_Gas-2,False,,,,
SKU-009741,300.0,204.0,126.0,793.0,False,zarf,,False,,,,
SKU-009742,323.0,226.0,131.0,657.0,False,kutu,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009743,246.0,198.0,47.0,692.0,False,zarf,Flammable_Liquid-3,True,278.0,228.0,14.34,stretch_film
SKU-009744,153.0,74.0,56.0,365.0,True,metal_box,Flammable_Liquid-3,False,,,,
SKU-009745,378.0,221.0,41.0,1625.0,True,kavanoz,Compressed_Gas-2,True,416.0,250.0,20.56,stretch_film
SKU-009746,338.0,203.0,131.0,989.0,False,zarf,UN3481-Lithium_Ion_Battery,True,390.0,237.0,18.36,double_carton
SKU-009747,295.0,244.0,62.0,228.0,False,poşet,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009748,291.0,122.0,172.0,668.0,False,kavanoz,Compressed_Gas-2,True,319.0,169.0,12.59,air_cushion
SKU-009749,122.0,102.0,167.0,835.0,True,kutu,Compressed_Gas-2,True,140.0,144.0,9.13,air_cushion
SKU-009750,295.0,171.0,63.0,406.0,False,poşet,Aerosol-2,False,,,,
SKU-009751,291.0,240.0,128.0,997.0,False,zarf,Corrosive-8,False,,,,
SKU-009752,228.0,223.0,130.0,695.0,False,zarf,Corrosive-8,True,265.0,263.0,16.84,corner_guard
SKU-009753,319.0,209.0,84.0,670.0,False,kutu,Aerosol-2,False,,,,
SKU-009754,307.0,167.0,21.0,264.0,False,kutu,Corrosive-8,False,,,,
SKU-009755,246.0,200.0,143.0,713.0,False,kavanoz,Compressed_Gas-2,True,287.0,225.0,14.38,foam_protector
SKU-009756,229.0,216.0,83.0,606.0,False,kavanoz,Aerosol-2,False,,,,
SKU-009757,297.0,219.0,78.0,666.0,False,metal_box,Corrosive-8,True,329.0,248.0,16.74,bubble_wrap
SKU-009758,310.0,209.0,146.0,776.0,False,kavanoz,Flammable_Liquid-3,True,339.0,250.0,17.21,air_cushion
SKU-009759,163.0,112.0,60.0,436.0,False,zarf,Corrosive-8,True,199.0,135.0,9.72,air_cushion
SKU-009760,115.0,106.0,155.0,1358.0,True,kutu,Flammable_Liquid-3,True,150.0,156.0,8.87,air_cushion
SKU-009761,180.0,75.0,59.0,268.0,True,kutu,Flammable_Liquid-3,True,191.0,103.0,7.45,bubble_wrap
SKU-009762,112.0,124.0,100.0,422.0,False,metal_box,Corrosive-8,True,129.0,148.0,7.36,double_carton
SKU-009763,351.0,248.0,30.0,1834.0,True,metal_box,Corrosive-8,True,387.0,276.0,20.91,double_carton
SKU-009764,242.0,230.0,92.0,822.0,False,poşet,Flammable_Liquid-3,True,275.0,256.0,15.06,double_carton
SKU-009765,328.0,192.0,83.0,2549.0,False,kutu,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009766,312.0,272.0,106.0,2520.0,False,poşet,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009767,360.0,272.0,131.0,988.0,False,kutu,Compressed_Gas-2,True,393.0,295.0,22.28,foam_protector
SKU-009768,135.0,96.0,52.0,489.0,True,metal_box,Compressed_Gas-2,True,154.0,135.0,8.27,corner_guard
SKU-009769,273.0,127.0,33.0,1012.0,False,plastic_box,Flammable_Liquid-3,True,283.0,171.0,12.59,double_carton
SKU-009770,304.0,209.0,91.0,1173.0,False,zarf,Aerosol-2,False,,,,
SKU-009771,137.0,134.0,135.0,315.0,False,kutu,Aerosol-2,False,,,,
SKU-009772,330.0,224.0,39.0,747.0,True,kutu,,True,349.0,249.0,17.54,stretch_film
SKU-009773,121.0,97.0,61.0,260.0,False,zarf,Flammable_Liquid-3,True,136.0,126.0,8.16,air_cushion
SKU-009774,255.0,232.0,118.0,1400.0,False,zarf,Compressed_Gas-2,True,283.0,259.0,15.74,foam_protector
SKU-009775,262.0,167.0,26.0,815.0,False,cardboard_box,Aerosol-2,True,281.0,192.0,12.88,corner_guard
SKU-009776,179.0,225.0,163.0,1570.0,True,metal_box,Flammable_Liquid-3,True,222.0,258.0,14.24,foam_protector
SKU-009777,249.0,225.0,55.0,445.0,False,zarf,Flammable_Liquid-3,False,,,,
SKU-009778,329.0,253.0,132.0,991.0,False,metal_box,Corrosive-8,False,,,,
SKU-009779,207.0,163.0,24.0,764.0,False,kavanoz,,False,,,,
SKU-009780,231.0,239.0,73.0,753.0,False,kavanoz,Corrosive-8,False,,,,
SKU-009781,213.0,186.0,34.0,397.0,False,metal_box,Aerosol-2,True,235.0,209.0,13.39,double_carton
SKU-009782,162.0,70.0,44.0,443.0,False,kutu,Flammable_Liquid-3,False,,,,
SKU-009783,124.0,112.0,177.0,1563.0,False,plastic_box,Aerosol-2,True,152.0,135.0,8.27,bubble_wrap
SKU-009784,311.0,220.0,73.0,531.0,False,cardboard_box,UN3481-Lithium_Ion_Battery,True,333.0,246.0,18.47,stretch_film
SKU-009785,206.0,146.0,42.0,480.0,False,kavanoz,Flammable_Liquid-3,True,227.0,174.0,10.6,bubble_wrap
SKU-009786,102.0,126.0,89.0,371.0,False,poşet,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009787,277.0,195.0,40.0,578.0,False,kavanoz,Flammable_Liquid-3,False,,,,
SKU-009788,250.0,200.0,52.0,713.0,False,poşet,Aerosol-2,False,,,,
SKU-009789,342.0,285.0,33.0,322.0,False,zarf,Compressed_Gas-2,False,,,,
SKU-009790,224.0,211.0,127.0,1228.0,False,zarf,Compressed_Gas-2,True,241.0,257.0,14.16,double_carton
SKU-009791,283.0,216.0,48.0,406.0,False,poşet,Flammable_Liquid-3,True,305.0,244.0,15.9,air_cushion
SKU-009792,188.0,293.0,245.0,1285.0,False,metal_box,Compressed_Gas-2,False,,,,
SKU-009793,145.0,72.0,36.0,350.0,False,zarf,Compressed_Gas-2,True,172.0,89.0,7.67,corner_guard
SKU-009794,294.0,209.0,139.0,1543.0,True,metal_box,Compressed_Gas-2,True,342.0,229.0,16.25,corner_guard
SKU-009795,150.0,74.0,57.0,208.0,True,cardboard_box,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009796,237.0,303.0,150.0,494.0,False,plastic_box,Compressed_Gas-2,False,,,,
SKU-009797,127.0,89.0,55.0,462.0,True,poşet,UN3481-Lithium_Ion_Battery,True,159.0,129.0,7.73,corner_guard
SKU-009798,321.0,250.0,63.0,286.0,False,zarf,Aerosol-2,False,,,,
SKU-009799,143.0,121.0,34.0,391.0,True,poşet,Aerosol-2,True,165.0,145.0,9.76,bubble_wrap
SKU-009800,219.0,190.0,28.0,798.0,False,plastic_box,Compressed_Gas-2,False,,,,
SKU-009801,309.0,176.0,110.0,1367.0,False,poşet,Compressed_Gas-2,True,325.0,233.0,16.76,double_carton
SKU-009802,135.0,121.0,95.0,297.0,False,poşet,Corrosive-8,False,,,,
SKU-009803,329.0,282.0,56.0,566.0,False,kutu,Corrosive-8,False,,,,
SKU-009804,326.0,174.0,116.0,1384.0,False,plastic_box,Compressed_Gas-2,False,,,,
SKU-009805,214.0,157.0,193.0,1055.0,False,kavanoz,Compressed_Gas-2,False,,,,
SKU-009806,310.0,368.0,97.0,302.0,False,kutu,Corrosive-8,True,338.0,394.0,25.03,stretch_film
SKU-009807,243.0,227.0,35.0,523.0,False,plastic_box,UN3481-Lithium_Ion_Battery,True,274.0,246.0,16.53,foam_protector
SKU-009808,345.0,172.0,80.0,1947.0,False,metal_box,Corrosive-8,True,376.0,196.0,16.81,stretch_film
SKU-009809,223.0,164.0,29.0,843.0,False,metal_box,Flammable_Liquid-3,True,256.0,181.0,12.22,double_carton
SKU-009810,172.0,101.0,49.0,525.0,True,kavanoz,Compressed_Gas-2,True,200.0,114.0,8.03,stretch_film
SKU-009811,321.0,174.0,118.0,892.0,False,kutu,Aerosol-2,False,,,,
SKU-009812,86.0,126.0,179.0,1094.0,False,cardboard_box,Corrosive-8,False,,,,
SKU-009813,341.0,239.0,116.0,1344.0,False,plastic_box,Corrosive-8,True,377.0,259.0,19.15,foam_protector
SKU-009814,198.0,244.0,202.0,1040.0,False,kutu,,False,,,,
SKU-009815,302.0,217.0,109.0,1141.0,False,zarf,Corrosive-8,True,332.0,253.0,17.1,stretch_film
SKU-009816,244.0,164.0,204.0,1434.0,False,plastic_box,Corrosive-8,True,283.0,174.0,13.08,air_cushion
SKU-009817,196.0,250.0,151.0,494.0,False,metal_box,Flammable_Liquid-3,True,228.0,262.0,13.46,corner_guard
SKU-009818,153.0,125.0,102.0,368.0,False,kutu,Compressed_Gas-2,False,,,,
SKU-009819,346.0,263.0,34.0,378.0,False,plastic_box,Flammable_Liquid-3,True,367.0,277.0,20.63,corner_guard
SKU-009820,340.0,223.0,125.0,1026.0,False,poşet,Flammable_Liquid-3,False,,,,
SKU-009821,123.0,76.0,48.0,418.0,False,kutu,Compressed_Gas-2,True,139.0,114.0,7.22,air_cushion
SKU-009822,244.0,252.0,156.0,1096.0,False,metal_box,Corrosive-8,False,,,,
SKU-009823,134.0,90.0,51.0,396.0,False,plastic_box,Compressed_Gas-2,False,,,,
SKU-009824,285.0,198.0,130.0,762.0,False,poşet,,True,339.0,228.0,17.29,corner_guard
SKU-009825,252.0,145.0,24.0,980.0,False,kutu,UN3481-Lithium_Ion_Battery,True,288.0,173.0,12.79,corner_guard
SKU-009826,82.0,146.0,100.0,209.0,True,cardboard_box,Corrosive-8,True,119.0,195.0,9.11,air_cushion
SKU-009827,116.0,114.0,146.0,1517.0,True,cardboard_box,Corrosive-8,True,148.0,142.0,7.65,air_cushion
SKU-009828,320.0,224.0,143.0,847.0,False,metal_box,Corrosive-8,False,,,,
SKU-009829,123.0,118.0,101.0,392.0,False,kavanoz,Flammable_Liquid-3,True,164.0,145.0,8.07,double_carton
SKU-009830,284.0,237.0,64.0,522.0,False,zarf,Compressed_Gas-2,True,309.0,260.0,17.82,air_cushion
SKU-009831,292.0,242.0,245.0,1733.0,False,metal_box,,False,,,,
SKU-009832,253.0,159.0,35.0,622.0,False,cardboard_box,Aerosol-2,False,,,,
SKU-009833,182.0,117.0,57.0,203.0,True,plastic_box,Compressed_Gas-2,True,212.0,147.0,10.8,foam_protector
SKU-009834,228.0,125.0,221.0,887.0,False,plastic_box,UN3481-Lithium_Ion_Battery,True,262.0,145.0,10.69,double_carton
SKU-009835,122.0,76.0,59.0,646.0,True,kavanoz,Compressed_Gas-2,True,155.0,110.0,7.48,stretch_film
SKU-009836,120.0,128.0,101.0,227.0,False,metal_box,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009837,113.0,130.0,167.0,891.0,False,kavanoz,Compressed_Gas-2,True,154.0,164.0,8.64,stretch_film
SKU-009838,156.0,87.0,50.0,480.0,False,cardboard_box,Corrosive-8,False,,,,
SKU-009839,256.0,168.0,22.0,1185.0,False,metal_box,Corrosive-8,False,,,,
SKU-009840,232.0,186.0,191.0,69.0,False,zarf,Compressed_Gas-2,False,,,,
SKU-009841,294.0,205.0,36.0,441.0,False,kavanoz,Corrosive-8,False,,,,
SKU-009842,137.0,109.0,61.0,390.0,False,kavanoz,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009843,308.0,238.0,30.0,472.0,False,kavanoz,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009844,150.0,95.0,55.0,472.0,False,metal_box,Aerosol-2,False,,,,
SKU-009845,208.0,218.0,36.0,483.0,False,plastic_box,UN3481-Lithium_Ion_Battery,True,243.0,240.0,13.25,foam_protector
SKU-009846,235.0,256.0,53.0,333.0,False,zarf,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009847,123.0,105.0,187.0,1251.0,False,plastic_box,Aerosol-2,True,148.0,132.0,8.02,foam_protector
SKU-009848,275.0,191.0,108.0,493.0,False,poşet,Aerosol-2,False,,,,
SKU-009849,153.0,90.0,65.0,694.0,False,poşet,Corrosive-8,True,188.0,119.0,10.13,bubble_wrap
SKU-009850,359.0,265.0,29.0,1496.0,True,cardboard_box,Compressed_Gas-2,True,394.0,307.0,24.65,double_carton
SKU-009851,393.0,205.0,30.0,1076.0,False,kavanoz,UN3481-Lithium_Ion_Battery,True,422.0,244.0,19.95,corner_guard
SKU-009852,220.0,230.0,224.0,643.0,False,zarf,Compressed_Gas-2,False,,,,
SKU-009853,327.0,241.0,43.0,1581.0,True,cardboard_box,Aerosol-2,False,,,,
SKU-009854,130.0,122.0,88.0,287.0,False,metal_box,Aerosol-2,True,157.0,160.0,9.85,foam_protector
SKU-009855,345.0,292.0,88.0,2033.9999999999998,False,poşet,Flammable_Liquid-3,True,366.0,322.0,22.57,bubble_wrap
SKU-009856,356.0,240.0,104.0,1795.0,False,plastic_box,Corrosive-8,False,,,,
SKU-009857,370.0,200.0,143.0,793.0,False,plastic_box,Corrosive-8,False,,,,
SKU-009858,102.0,126.0,92.0,370.0,True,kutu,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009859,291.0,196.0,104.0,1189.0,False,plastic_box,Flammable_Liquid-3,False,,,,
SKU-009860,446.0,246.0,103.0,2919.0,False,zarf,Flammable_Liquid-3,True,472.0,282.0,26.97,bubble_wrap
SKU-009861,299.0,223.0,122.0,843.0,False,kavanoz,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009862,139.0,106.0,109.0,213.0,False,kavanoz,Corrosive-8,True,159.0,142.0,7.89,stretch_film
SKU-009863,176.0,84.0,44.0,318.0,False,cardboard_box,Compressed_Gas-2,False,,,,
SKU-009864,385.0,313.0,120.0,1563.0,True,kutu,UN3481-Lithium_Ion_Battery,True,406.0,329.0,24.61,bubble_wrap
SKU-009865,196.0,222.0,17.0,812.0,False,zarf,UN3481-Lithium_Ion_Battery,True,232.0,252.0,13.28,corner_guard
SKU-009866,274.0,176.0,111.0,950.0,False,kavanoz,Corrosive-8,False,,,,
SKU-009867,259.0,183.0,254.0,726.0,False,plastic_box,Compressed_Gas-2,False,,,,
SKU-009868,317.0,227.0,57.0,416.0,False,poşet,Flammable_Liquid-3,False,,,,
SKU-009869,147.0,123.0,92.0,306.0,False,zarf,Compressed_Gas-2,False,,,,
SKU-009870,327.0,223.0,129.0,1096.0,False,cardboard_box,Corrosive-8,False,,,,
SKU-009871,343.0,220.0,37.0,1688.0,True,kavanoz,Aerosol-2,False,,,,
SKU-009872,155.0,90.0,39.0,401.0,True,kavanoz,Aerosol-2,True,195.0,132.0,9.33,air_cushion
SKU-009873,290.0,250.0,99.0,2497.0,False,plastic_box,Aerosol-2,False,,,,
SKU-009874,153.0,235.0,274.0,1218.0,False,kavanoz,UN3481-Lithium_Ion_Battery,True,189.0,273.0,12.24,corner_guard
SKU-009875,110.0,125.0,153.0,1212.0,False,cardboard_box,Flammable_Liquid-3,True,133.0,153.0,8.85,foam_protector
SKU-009876,108.0,122.0,166.0,1866.0,True,cardboard_box,Compressed_Gas-2,True,143.0,153.0,8.05,air_cushion
SKU-009877,345.0,236.0,136.0,1197.0,False,poşet,,False,,,,
SKU-009878,353.0,250.0,39.0,1651.0,False,metal_box,Aerosol-2,False,,,,
SKU-009879,269.0,220.0,165.0,1052.0,False,cardboard_box,UN3481-Lithium_Ion_Battery,True,302.0,267.0,16.6,corner_guard
SKU-009880,92.0,110.0,100.0,415.0,False,kutu,Flammable_Liquid-3,True,121.0,150.0,8.23,foam_protector
SKU-009881,288.0,209.0,124.0,1010.0,False,kavanoz,Flammable_Liquid-3,True,318.0,245.0,17.71,foam_protector
SKU-009882,151.0,85.0,56.0,297.0,True,cardboard_box,Flammable_Liquid-3,True,173.0,129.0,9.34,foam_protector
SKU-009883,110.0,133.0,113.0,530.0,False,kutu,Flammable_Liquid-3,True,157.0,158.0,9.99,stretch_film
SKU-009884,142.0,116.0,86.0,400.0,False,poşet,,False,,,,
SKU-009885,268.0,196.0,109.0,1380.0,False,kavanoz,Corrosive-8,True,285.0,222.0,15.87,stretch_film
SKU-009886,226.0,194.0,86.0,805.0,False,zarf,Compressed_Gas-2,True,262.0,232.0,13.95,air_cushion
SKU-009887,132.0,148.0,56.0,253.0,True,metal_box,Compressed_Gas-2,True,160.0,182.0,8.87,bubble_wrap
SKU-009888,236.0,141.0,39.0,1191.0,False,plastic_box,Compressed_Gas-2,True,269.0,182.0,12.37,corner_guard
SKU-009889,275.0,268.0,275.0,1018.9999999999999,False,metal_box,Aerosol-2,True,297.0,286.0,17.24,foam_protector
SKU-009890,236.0,144.0,34.0,668.0,True,kavanoz,Compressed_Gas-2,True,259.0,166.0,12.12,air_cushion
SKU-009891,126.0,142.0,78.0,506.0,False,poşet,Compressed_Gas-2,True,150.0,175.0,8.44,double_carton
SKU-009892,268.0,171.0,70.0,423.0,False,poşet,Compressed_Gas-2,False,,,,
SKU-009893,148.0,74.0,45.0,438.0,False,metal_box,UN3481-Lithium_Ion_Battery,True,160.0,91.0,7.91,stretch_film
SKU-009894,252.0,166.0,270.0,556.0,False,cardboard_box,Corrosive-8,False,,,,
SKU-009895,229.0,128.0,16.0,865.0,False,zarf,Aerosol-2,False,,,,
SKU-009896,176.0,182.0,191.0,823.0,False,poşet,Aerosol-2,True,186.0,217.0,11.65,bubble_wrap
SKU-009897,226.0,168.0,31.0,890.0,False,cardboard_box,UN3481-Lithium_Ion_Battery,True,253.0,215.0,12.94,stretch_film
SKU-009898,110.0,114.0,184.0,1578.0,True,zarf,Compressed_Gas-2,True,164.0,136.0,7.85,stretch_film
SKU-009899,126.0,123.0,169.0,1673.0,True,kutu,Aerosol-2,True,156.0,154.0,8.1,stretch_film
SKU-009900,348.0,208.0,129.0,1050.0,False,cardboard_box,,True,365.0,249.0,20.63,bubble_wrap
SKU-009901,290.0,193.0,220.0,1010.0,True,poşet,Aerosol-2,True,309.0,203.0,14.73,double_carton
SKU-009902,316.0,181.0,127.0,1501.0,False,zarf,UN3481-Lithium_Ion_Battery,True,326.0,233.0,17.17,corner_guard
SKU-009903,304.0,267.0,51.0,775.0,False,plastic_box,UN3481-Lithium_Ion_Battery,True,318.0,307.0,20.05,stretch_film
SKU-009904,273.0,228.0,166.0,958.0,False,kutu,Compressed_Gas-2,True,304.0,238.0,16.19,foam_protector
SKU-009905,111.0,89.0,187.0,1107.0,True,kutu,Aerosol-2,True,128.0,118.0,6.77,stretch_film
SKU-009906,271.0,165.0,33.0,1840.0,False,kutu,Compressed_Gas-2,False,,,,
SKU-009907,249.0,177.0,138.0,1178.0,True,poşet,Corrosive-8,False,,,,
SKU-009908,97.0,152.0,100.0,410.0,False,cardboard_box,,False,,,,
SKU-009909,107.0,111.0,87.0,254.0,True,poşet,Aerosol-2,True,150.0,135.0,8.34,bubble_wrap
SKU-009910,318.0,216.0,119.0,930.0,False,kavanoz,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009911,239.0,192.0,38.0,898.0,False,plastic_box,Corrosive-8,False,,,,
SKU-009912,386.0,204.0,71.0,1858.0,True,metal_box,UN3481-Lithium_Ion_Battery,True,410.0,249.0,19.89,air_cushion
SKU-009913,258.0,259.0,126.0,1359.0,False,poşet,,False,,,,
SKU-009914,155.0,75.0,46.0,455.0,False,plastic_box,Compressed_Gas-2,True,199.0,114.0,8.1,stretch_film
SKU-009915,324.0,214.0,51.0,247.0,False,zarf,Aerosol-2,True,349.0,252.0,18.08,corner_guard
SKU-009916,317.0,208.0,114.0,1393.0,False,cardboard_box,Aerosol-2,True,346.0,242.0,18.47,double_carton
SKU-009917,271.0,245.0,88.0,843.0,False,plastic_box,Aerosol-2,False,,,,
SKU-009918,331.0,229.0,73.0,860.0,False,kavanoz,,False,,,,
SKU-009919,297.0,274.0,17.0,1828.0,False,poşet,Flammable_Liquid-3,True,317.0,307.0,19.1,air_cushion
SKU-009920,250.0,197.0,102.0,643.0,False,cardboard_box,Aerosol-2,True,277.0,221.0,14.88,air_cushion
SKU-009921,113.0,102.0,164.0,1296.0,True,plastic_box,Compressed_Gas-2,True,129.0,122.0,6.86,air_cushion
SKU-009922,144.0,92.0,44.0,497.0,False,cardboard_box,Aerosol-2,False,,,,
SKU-009923,270.0,224.0,110.0,1101.0,False,metal_box,UN3481-Lithium_Ion_Battery,True,286.0,241.0,14.84,corner_guard
SKU-009924,250.0,188.0,28.0,295.0,False,cardboard_box,Aerosol-2,True,263.0,207.0,13.7,stretch_film
SKU-009925,276.0,249.0,75.0,603.0,False,zarf,Corrosive-8,True,303.0,288.0,18.71,corner_guard
SKU-009926,390.0,232.0,41.0,1709.0,True,zarf,Flammable_Liquid-3,True,428.0,268.0,22.73,air_cushion
SKU-009927,303.0,213.0,111.0,1148.0,False,metal_box,Flammable_Liquid-3,False,,,,
SKU-009928,139.0,93.0,134.0,276.0,False,plastic_box,Aerosol-2,True,180.0,147.0,8.51,foam_protector
SKU-009929,414.0,209.0,80.0,1008.9999999999999,False,cardboard_box,Flammable_Liquid-3,False,,,,
SKU-009930,161.0,145.0,104.0,265.0,False,cardboard_box,Corrosive-8,False,,,,
SKU-009931,211.0,192.0,39.0,460.0,False,kavanoz,Aerosol-2,False,,,,
SKU-009932,122.0,104.0,160.0,1219.0,False,kutu,Aerosol-2,True,132.0,114.0,8.55,air_cushion
SKU-009933,252.0,251.0,234.0,1142.0,False,kavanoz,,False,,,,
SKU-009934,207.0,286.0,186.0,878.0,False,metal_box,Corrosive-8,False,,,,
SKU-009935,313.0,202.0,91.0,1313.0,False,zarf,UN3481-Lithium_Ion_Battery,True,323.0,247.0,18.03,stretch_film
SKU-009936,398.0,215.0,96.0,2855.0,False,metal_box,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009937,329.0,168.0,128.0,862.0,False,zarf,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009938,421.0,186.0,104.0,2075.0,False,kutu,Compressed_Gas-2,True,467.0,224.0,20.72,foam_protector
SKU-009939,314.0,208.0,115.0,310.0,False,metal_box,Flammable_Liquid-3,False,,,,
SKU-009940,278.0,221.0,103.0,2763.0,True,kavanoz,Corrosive-8,True,309.0,248.0,16.07,stretch_film
SKU-009941,300.0,230.0,120.0,1345.0,False,kutu,Compressed_Gas-2,True,344.0,274.0,18.69,stretch_film
SKU-009942,230.0,187.0,170.0,837.0,False,plastic_box,Aerosol-2,False,,,,
SKU-009943,136.0,160.0,69.0,206.0,False,kavanoz,Flammable_Liquid-3,True,156.0,193.0,9.02,stretch_film
SKU-009944,299.0,218.0,128.0,1199.0,False,plastic_box,Aerosol-2,False,,,,
SKU-009945,281.0,216.0,52.0,100.0,False,zarf,Flammable_Liquid-3,False,,,,
SKU-009946,290.0,254.0,188.0,652.0,False,zarf,Compressed_Gas-2,False,,,,
SKU-009947,240.0,279.0,213.0,1653.0,True,zarf,Flammable_Liquid-3,False,,,,
SKU-009948,245.0,215.0,226.0,562.0,False,kutu,Flammable_Liquid-3,False,,,,
SKU-009949,373.0,230.0,126.0,909.0,False,plastic_box,Compressed_Gas-2,True,405.0,272.0,21.28,double_carton
SKU-009950,263.0,145.0,155.0,314.0,False,zarf,,False,,,,
SKU-009951,375.0,253.0,27.0,1399.0,True,kavanoz,Compressed_Gas-2,False,,,,
SKU-009952,125.0,91.0,64.0,320.0,False,cardboard_box,Flammable_Liquid-3,True,158.0,112.0,7.15,stretch_film
SKU-009953,128.0,129.0,131.0,252.0,True,metal_box,Corrosive-8,True,145.0,158.0,8.24,foam_protector
SKU-009954,287.0,251.0,155.0,741.0,False,metal_box,Flammable_Liquid-3,False,,,,
SKU-009955,243.0,176.0,155.0,583.0,False,plastic_box,Aerosol-2,True,270.0,215.0,13.21,stretch_film
SKU-009956,112.0,112.0,162.0,1499.0,False,plastic_box,Flammable_Liquid-3,True,145.0,143.0,8.2,stretch_film
SKU-009957,125.0,121.0,108.0,517.0,True,plastic_box,,True,159.0,167.0,10.08,corner_guard
SKU-009958,278.0,214.0,66.0,399.0,False,cardboard_box,Flammable_Liquid-3,False,,,,
SKU-009959,160.0,102.0,65.0,370.0,False,zarf,Flammable_Liquid-3,True,189.0,142.0,8.53,foam_protector
SKU-009960,328.0,222.0,59.0,565.0,False,zarf,Flammable_Liquid-3,False,,,,
SKU-009961,332.0,249.0,27.0,1449.0,False,poşet,Aerosol-2,True,349.0,271.0,19.94,double_carton
SKU-009962,246.0,183.0,103.0,327.0,False,plastic_box,Aerosol-2,True,268.0,207.0,15.32,stretch_film
SKU-009963,330.0,258.0,111.0,1917.0,True,plastic_box,Aerosol-2,True,364.0,283.0,21.37,air_cushion
SKU-009964,223.0,155.0,39.0,1002.9999999999999,False,zarf,Corrosive-8,False,,,,
SKU-009965,309.0,243.0,84.0,1990.0,False,plastic_box,UN3481-Lithium_Ion_Battery,True,348.0,270.0,19.61,bubble_wrap
SKU-009966,299.0,228.0,40.0,728.0,False,kavanoz,Compressed_Gas-2,True,338.0,269.0,19.09,corner_guard
SKU-009967,361.0,270.0,284.0,740.0,True,cardboard_box,Corrosive-8,False,,,,
SKU-009968,293.0,226.0,138.0,1152.0,False,cardboard_box,Aerosol-2,False,,,,
SKU-009969,234.0,211.0,67.0,348.0,False,kavanoz,,False,,,,
SKU-009970,267.0,142.0,25.0,517.0,False,poşet,Corrosive-8,True,284.0,162.0,11.78,air_cushion
SKU-009971,303.0,205.0,147.0,1279.0,False,zarf,Compressed_Gas-2,False,,,,
SKU-009972,190.0,170.0,182.0,671.0,False,cardboard_box,Aerosol-2,True,221.0,192.0,10.86,foam_protector
SKU-009973,221.0,239.0,42.0,541.0,False,zarf,Aerosol-2,False,,,,
SKU-009974,100.0,130.0,126.0,354.0,True,cardboard_box,Compressed_Gas-2,False,,,,
SKU-009975,295.0,279.0,72.0,2086.0,True,poşet,Flammable_Liquid-3,True,311.0,323.0,19.87,corner_guard
SKU-009976,123.0,125.0,180.0,1095.0,True,kavanoz,UN3481-Lithium_Ion_Battery,True,148.0,152.0,8.48,stretch_film
SKU-009977,151.0,80.0,37.0,416.0,False,kavanoz,UN3481-Lithium_Ion_Battery,False,,,,
SKU-009978,110.0,108.0,168.0,1457.0,False,zarf,UN3481-Lithium_Ion_Battery,True,146.0,138.0,8.97,foam_protector
SKU-009979,279.0,201.0,38.0,552.0,False,kavanoz,Compressed_Gas-2,False,,,,
SKU-009980,138.0,97.0,49.0,508.0,False,kutu,UN3481-Lithium_Ion_Battery,True,163.0,119.0,8.04,bubble_wrap
